Date,Prediction,Actual,Delta,Comment
2022-12-03,26.0,26.0,0.0,Predicted
2022-12-04,19.0,19.0,0.0,Predicted
2022-12-05,42.0,26.0,16.0,Over-Predicted
2022-12-06,31.0,27.0,4.0,Over-Predicted
2022-12-07,40.0,21.0,19.0,Over-Predicted
2022-12-08,36.0,22.0,14.0,Over-Predicted
2022-12-09,24.0,24.0,0.0,Predicted
2022-12-10,31.0,25.0,6.0,Over-Predicted
2022-12-11,22.0,19.0,3.0,Over-Predicted
2022-12-12,24.0,24.0,0.0,Predicted
2022-12-13,8.0,25.0,-17.0,Under-Predicted
2022-12-14,22.0,22.0,0.0,Predicted
2022-12-15,19.0,22.0,-3.0,Under-Predicted
2022-12-16,26.0,26.0,0.0,Predicted
2022-12-17,57.0,28.0,29.0,Over-Predicted
2022-12-18,18.0,25.0,-7.0,Under-Predicted
2022-12-19,15.0,23.0,-8.0,Under-Predicted
2022-12-20,29.0,29.0,0.0,Predicted
2022-12-21,28.0,28.0,0.0,Predicted
2022-12-22,25.0,25.0,0.0,Predicted
2022-12-23,14.0,29.0,-15.0,Under-Predicted
2022-12-24,28.0,28.0,0.0,Predicted
2022-12-25,27.0,27.0,0.0,Predicted
2022-12-26,35.0,22.0,13.0,Over-Predicted
2022-12-27,20.0,26.0,-6.0,Under-Predicted
2022-12-28,45.0,53.0,-8.0,Under-Predicted
2022-12-29,26.0,36.0,-10.0,Under-Predicted
2022-12-30,36.0,42.0,-6.0,Under-Predicted
2022-12-31,23.0,34.0,-11.0,Under-Predicted
2023-01-01,34.0,26.0,8.0,Over-Predicted
2023-01-02,38.0,38.0,0.0,Predicted
2023-01-03,20.0,26.0,-6.0,Under-Predicted
2023-01-04,31.0,31.0,0.0,Predicted
2023-01-05,23.0,23.0,0.0,Predicted
2023-01-06,23.0,23.0,0.0,Predicted
2023-01-07,20.0,20.0,0.0,Predicted
2023-01-08,14.0,14.0,0.0,Predicted
2023-01-09,22.0,22.0,0.0,Predicted
2023-01-10,18.0,26.0,-8.0,Under-Predicted
2023-01-11,24.0,24.0,0.0,Predicted
2023-01-12,20.0,20.0,0.0,Predicted
2023-01-13,23.0,23.0,0.0,Predicted
2023-01-14,0.0,23.0,-23.0,Under-Predicted
2023-01-15,7.0,25.0,-18.0,Under-Predicted
2023-01-16,25.0,24.0,1.0,Over-Predicted
2023-01-17,7.0,7.0,0.0,Predicted
2023-01-18,20.0,20.0,0.0,Predicted
2023-01-19,16.0,16.0,0.0,Predicted
2023-01-20,19.0,19.0,0.0,Predicted
2023-01-21,32.0,32.0,0.0,Predicted
2023-01-22,31.0,31.0,0.0,Predicted
2023-01-23,26.0,18.0,8.0,Over-Predicted
2023-01-24,27.0,16.0,11.0,Over-Predicted
2023-01-25,0.0,24.0,-24.0,Under-Predicted
2023-01-26,30.0,28.0,2.0,Over-Predicted
2023-01-27,23.0,23.0,0.0,Predicted
2023-01-28,13.0,13.0,0.0,Predicted
2023-01-29,15.0,15.0,0.0,Predicted
2023-01-30,20.0,20.0,0.0,Predicted
2023-01-31,22.0,22.0,0.0,Predicted
2023-02-01,18.0,18.0,0.0,Predicted
2023-02-02,15.0,15.0,0.0,Predicted
2023-02-03,19.0,19.0,0.0,Predicted
2023-02-04,18.0,18.0,0.0,Predicted
2023-02-05,14.0,14.0,0.0,Predicted
2023-02-06,24.0,24.0,0.0,Predicted
2023-02-07,16.0,26.0,-10.0,Under-Predicted
2023-02-08,24.0,24.0,0.0,Predicted
2023-02-09,17.0,17.0,0.0,Predicted
2023-02-10,22.0,22.0,0.0,Predicted
2023-02-11,32.0,24.0,8.0,Over-Predicted
2023-02-12,28.0,19.0,9.0,Over-Predicted
2023-02-13,31.0,25.0,6.0,Over-Predicted
2023-02-14,25.0,25.0,0.0,Predicted
2023-02-15,20.0,20.0,0.0,Predicted
2023-02-16,22.0,22.0,0.0,Predicted
2023-02-17,22.0,22.0,0.0,Predicted
2023-02-18,24.0,24.0,0.0,Predicted
2023-02-19,17.0,17.0,0.0,Predicted
2023-02-20,26.0,30.0,-4.0,Under-Predicted
2023-02-21,24.0,23.0,1.0,Over-Predicted
2023-02-22,29.0,29.0,0.0,Predicted
2023-02-23,23.0,23.0,0.0,Predicted
2023-02-24,26.0,26.0,0.0,Predicted
2023-02-25,26.0,26.0,0.0,Predicted
2023-02-26,17.0,17.0,0.0,Predicted
2023-02-27,31.0,31.0,0.0,Predicted
2023-02-28,24.0,24.0,0.0,Predicted
2023-03-01,13.0,13.0,0.0,Predicted
2023-03-02,21.0,21.0,0.0,Predicted
2023-03-03,14.0,14.0,0.0,Predicted
2023-03-04,15.0,15.0,0.0,Predicted
2023-03-05,13.0,13.0,0.0,Predicted
2023-03-06,23.0,23.0,0.0,Predicted
2023-03-07,24.0,21.0,3.0,Over-Predicted
2023-03-08,22.0,22.0,0.0,Predicted
2023-03-09,14.0,14.0,0.0,Predicted
2023-03-10,18.0,18.0,0.0,Predicted
2023-03-11,19.0,19.0,0.0,Predicted
2023-03-12,15.0,15.0,0.0,Predicted
2023-03-13,24.0,24.0,0.0,Predicted
2023-03-14,16.0,16.0,0.0,Predicted
2023-03-15,25.0,25.0,0.0,Predicted
2023-03-16,23.0,23.0,0.0,Predicted
2023-03-17,25.0,25.0,0.0,Predicted
2023-03-18,23.0,23.0,0.0,Predicted
2023-03-19,14.0,14.0,0.0,Predicted
2023-03-20,25.0,25.0,0.0,Predicted
2023-03-21,21.0,21.0,0.0,Predicted
2023-03-22,26.0,26.0,0.0,Predicted
2023-03-23,22.0,22.0,0.0,Predicted
2023-03-24,23.0,23.0,0.0,Predicted
2023-03-25,18.0,18.0,0.0,Predicted
2023-03-26,18.0,18.0,0.0,Predicted
2023-03-27,23.0,23.0,0.0,Predicted
2023-03-28,8.0,27.0,-19.0,Under-Predicted
2023-03-29,24.0,24.0,0.0,Predicted
2023-03-30,17.0,17.0,0.0,Predicted
2023-03-31,21.0,21.0,0.0,Predicted
2023-04-01,17.0,17.0,0.0,Predicted
2023-04-02,18.0,18.0,0.0,Predicted
2023-04-03,29.0,29.0,0.0,Predicted
2023-04-04,25.0,24.0,1.0,Over-Predicted
2023-04-05,37.0,37.0,0.0,Predicted
2023-04-06,39.0,39.0,0.0,Predicted
2023-04-07,35.0,41.0,-6.0,Under-Predicted
2023-04-08,28.0,28.0,0.0,Predicted
2023-04-09,15.0,18.0,-3.0,Under-Predicted
2023-04-10,34.0,34.0,0.0,Predicted
2023-04-11,22.0,25.0,-3.0,Under-Predicted
2023-04-12,31.0,31.0,0.0,Predicted
2023-04-13,29.0,29.0,0.0,Predicted
2023-04-14,29.0,29.0,0.0,Predicted
2023-04-15,12.0,31.0,-19.0,Under-Predicted
2023-04-16,38.0,22.0,16.0,Over-Predicted
2023-04-17,28.0,28.0,0.0,Predicted
2023-04-18,23.0,27.0,-4.0,Under-Predicted
2023-04-19,0.0,26.0,-26.0,Under-Predicted
2023-04-20,0.0,22.0,-22.0,Under-Predicted
2023-04-21,26.0,27.0,-1.0,Under-Predicted
2023-04-22,37.0,37.0,0.0,Predicted
2023-04-23,30.0,30.0,0.0,Predicted
2023-04-24,46.0,46.0,0.0,Predicted
2023-04-25,34.0,34.0,0.0,Predicted
2023-04-26,36.0,36.0,0.0,Predicted
2023-04-27,31.0,31.0,0.0,Predicted
2023-04-28,33.0,33.0,0.0,Predicted
2023-04-29,42.0,42.0,0.0,Predicted
2023-04-30,42.0,42.0,0.0,Predicted
2023-05-01,46.0,46.0,0.0,Predicted
2023-05-02,26.0,26.0,0.0,Predicted
2023-05-03,51.0,51.0,0.0,Predicted
2023-05-04,33.0,33.0,0.0,Predicted
2023-05-05,36.0,36.0,0.0,Predicted
2023-05-06,28.0,28.0,0.0,Predicted
2023-05-07,20.0,20.0,0.0,Predicted
2023-05-08,27.0,27.0,0.0,Predicted
2023-05-09,29.0,29.0,0.0,Predicted
2023-05-10,28.0,28.0,0.0,Predicted
2023-05-11,28.0,28.0,0.0,Predicted
2023-05-12,32.0,32.0,0.0,Predicted
2023-05-13,29.0,29.0,0.0,Predicted
2023-05-14,17.0,21.0,-4.0,Under-Predicted
2023-05-15,42.0,42.0,0.0,Predicted
2023-05-16,28.0,28.0,0.0,Predicted
2023-05-17,32.0,32.0,0.0,Predicted
2023-05-18,26.0,26.0,0.0,Predicted
2023-05-19,28.0,28.0,0.0,Predicted
2023-05-20,32.0,32.0,0.0,Predicted
2023-05-21,21.0,21.0,0.0,Predicted
2023-05-22,36.0,36.0,0.0,Predicted
2023-05-23,19.0,19.0,0.0,Predicted
2023-05-24,32.0,32.0,0.0,Predicted
2023-05-25,25.0,25.0,0.0,Predicted
2023-05-26,26.0,33.0,-7.0,Under-Predicted
2023-05-27,22.0,29.0,-7.0,Under-Predicted
2023-05-28,16.0,23.0,-7.0,Under-Predicted
2023-05-29,30.0,40.0,-10.0,Under-Predicted
2023-05-30,37.0,27.0,10.0,Over-Predicted
2023-05-31,32.0,32.0,0.0,Predicted
2023-06-01,24.0,24.0,0.0,Predicted
2023-06-02,38.0,38.0,0.0,Predicted
2023-06-03,28.0,23.0,5.0,Over-Predicted
2023-06-04,18.0,20.0,-2.0,Under-Predicted
2023-06-05,26.0,26.0,0.0,Predicted
2023-06-06,13.0,13.0,0.0,Predicted
2023-06-07,23.0,23.0,0.0,Predicted
2023-06-08,24.0,24.0,0.0,Predicted
2023-06-09,28.0,28.0,0.0,Predicted
2023-06-10,30.0,30.0,0.0,Predicted
2023-06-11,19.0,19.0,0.0,Predicted
2023-06-12,28.0,28.0,0.0,Predicted
2023-06-13,18.0,18.0,0.0,Predicted
2023-06-14,25.0,25.0,0.0,Predicted
2023-06-15,32.0,32.0,0.0,Predicted
2023-06-16,29.0,29.0,0.0,Predicted
2023-06-17,32.0,32.0,0.0,Predicted
2023-06-18,27.0,17.0,10.0,Over-Predicted
2023-06-19,41.0,41.0,0.0,Predicted
2023-06-20,21.0,21.0,0.0,Predicted
2023-06-21,29.0,29.0,0.0,Predicted
2023-06-22,35.0,35.0,0.0,Predicted
2023-06-23,37.0,37.0,0.0,Predicted
2023-06-24,32.0,32.0,0.0,Predicted
2023-06-25,22.0,22.0,0.0,Predicted
2023-06-26,39.0,39.0,0.0,Predicted
2023-06-27,0.0,22.0,-22.0,Under-Predicted
2023-06-28,26.0,26.0,0.0,Predicted
2023-06-29,37.0,37.0,0.0,Predicted
2023-06-30,39.0,39.0,0.0,Predicted
2023-07-01,36.0,36.0,0.0,Predicted
2023-07-02,26.0,26.0,0.0,Predicted
2023-07-03,35.0,40.0,-5.0,Under-Predicted
2023-07-04,34.0,40.0,-6.0,Under-Predicted
2023-07-05,38.0,41.0,-3.0,Under-Predicted
2023-07-06,40.0,40.0,0.0,Predicted
2023-07-07,40.0,40.0,0.0,Predicted
2023-07-08,39.0,39.0,0.0,Predicted
2023-07-09,33.0,33.0,0.0,Predicted
2023-07-10,41.0,41.0,0.0,Predicted
2023-07-11,31.0,31.0,0.0,Predicted
2023-07-12,41.0,41.0,0.0,Predicted
2023-07-13,40.0,40.0,0.0,Predicted
2023-07-14,39.0,39.0,0.0,Predicted
2023-07-15,44.0,44.0,0.0,Predicted
2023-07-16,42.0,42.0,0.0,Predicted
2023-07-17,51.0,51.0,0.0,Predicted
2023-07-18,36.0,36.0,0.0,Predicted
2023-07-19,40.0,40.0,0.0,Predicted
2023-07-20,33.0,33.0,0.0,Predicted
2023-07-21,45.0,45.0,0.0,Predicted
2023-07-22,48.0,48.0,0.0,Predicted
2023-07-23,36.0,36.0,0.0,Predicted
2023-07-24,45.0,45.0,0.0,Predicted
2023-07-25,38.0,38.0,0.0,Predicted
2023-07-26,42.0,42.0,0.0,Predicted
2023-07-27,46.0,46.0,0.0,Predicted
2023-07-28,42.0,42.0,0.0,Predicted
2023-07-29,42.0,42.0,0.0,Predicted
2023-07-30,41.0,41.0,0.0,Predicted
2023-07-31,49.0,49.0,0.0,Predicted
2023-08-01,42.0,42.0,0.0,Predicted
2023-08-02,36.0,36.0,0.0,Predicted
2023-08-03,41.0,41.0,0.0,Predicted
2023-08-04,45.0,45.0,0.0,Predicted
2023-08-05,43.0,43.0,0.0,Predicted
2023-08-06,37.0,37.0,0.0,Predicted
2023-08-07,47.0,47.0,0.0,Predicted
2023-08-08,42.0,42.0,0.0,Predicted
2023-08-09,39.0,39.0,0.0,Predicted
2023-08-10,45.0,45.0,0.0,Predicted
2023-08-11,44.0,44.0,0.0,Predicted
2023-08-12,42.0,42.0,0.0,Predicted
2023-08-13,39.0,39.0,0.0,Predicted
2023-08-14,43.0,43.0,0.0,Predicted
2023-08-15,42.0,42.0,0.0,Predicted
2023-08-16,44.0,44.0,0.0,Predicted
2023-08-17,43.0,43.0,0.0,Predicted
2023-08-18,35.0,35.0,0.0,Predicted
2023-08-19,40.0,40.0,0.0,Predicted
2023-08-20,36.0,36.0,0.0,Predicted
2023-08-21,41.0,41.0,0.0,Predicted
2023-08-22,39.0,39.0,0.0,Predicted
2023-08-23,40.0,40.0,0.0,Predicted
2023-08-24,37.0,37.0,0.0,Predicted
2023-08-25,41.0,41.0,0.0,Predicted
2023-08-26,36.0,36.0,0.0,Predicted
2023-08-27,26.0,26.0,0.0,Predicted
2023-08-28,45.0,45.0,0.0,Predicted
2023-08-29,26.0,26.0,0.0,Predicted
2023-08-30,25.0,25.0,0.0,Predicted
2023-08-31,28.0,28.0,0.0,Predicted
2023-09-01,39.0,39.0,0.0,Predicted
2023-09-02,20.0,24.0,-4.0,Under-Predicted
2023-09-03,17.0,19.0,-2.0,Under-Predicted
2023-09-04,23.0,27.0,-4.0,Under-Predicted
2023-09-05,15.0,15.0,0.0,Predicted
2023-09-06,15.0,15.0,0.0,Predicted
2023-09-07,21.0,21.0,0.0,Predicted
2023-09-08,22.0,22.0,0.0,Predicted
2023-09-09,17.0,17.0,0.0,Predicted
2023-09-10,15.0,15.0,0.0,Predicted
2023-09-11,24.0,24.0,0.0,Predicted
2023-09-12,10.0,10.0,0.0,Predicted
2023-09-13,15.0,15.0,0.0,Predicted
2023-09-14,13.0,13.0,0.0,Predicted
2023-09-15,16.0,16.0,0.0,Predicted
2023-09-16,17.0,17.0,0.0,Predicted
2023-09-17,11.0,11.0,0.0,Predicted
2023-09-18,18.0,18.0,0.0,Predicted
2023-09-19,15.0,15.0,0.0,Predicted
2023-09-20,17.0,17.0,0.0,Predicted
2023-09-21,25.0,25.0,0.0,Predicted
2023-09-22,23.0,23.0,0.0,Predicted
2023-09-23,25.0,25.0,0.0,Predicted
2023-09-24,13.0,13.0,0.0,Predicted
2023-09-25,29.0,29.0,0.0,Predicted
2023-09-26,17.0,17.0,0.0,Predicted
2023-09-27,20.0,20.0,0.0,Predicted
2023-09-28,27.0,27.0,0.0,Predicted
2023-09-29,35.0,35.0,0.0,Predicted
2023-09-30,26.0,26.0,0.0,Predicted
2023-10-01,28.0,28.0,0.0,Predicted
2023-10-02,42.0,42.0,0.0,Predicted
2023-10-03,31.0,31.0,0.0,Predicted
2023-10-04,28.0,28.0,0.0,Predicted
2023-10-05,26.0,26.0,0.0,Predicted
2023-10-06,32.0,32.0,0.0,Predicted
2023-10-07,18.0,18.0,0.0,Predicted
2023-10-08,15.0,15.0,0.0,Predicted
2023-10-09,18.0,20.0,-2.0,Under-Predicted
2023-10-10,15.0,15.0,0.0,Predicted
2023-10-11,15.0,15.0,0.0,Predicted
2023-10-12,17.0,17.0,0.0,Predicted
2023-10-13,22.0,22.0,0.0,Predicted
2023-10-14,18.0,18.0,0.0,Predicted
2023-10-15,13.0,13.0,0.0,Predicted
2023-10-16,26.0,26.0,0.0,Predicted
2023-10-17,18.0,18.0,0.0,Predicted
2023-10-18,20.0,20.0,0.0,Predicted
2023-10-19,21.0,21.0,0.0,Predicted
2023-10-20,29.0,29.0,0.0,Predicted
2023-10-21,23.0,23.0,0.0,Predicted
2023-10-22,17.0,17.0,0.0,Predicted
2023-10-23,28.0,28.0,0.0,Predicted
2023-10-24,17.0,17.0,0.0,Predicted
2023-10-25,21.0,21.0,0.0,Predicted
2023-10-26,23.0,23.0,0.0,Predicted
2023-10-27,23.0,23.0,0.0,Predicted
2023-10-28,18.0,18.0,0.0,Predicted
2023-10-29,13.0,13.0,0.0,Predicted
2023-10-30,21.0,21.0,0.0,Predicted
2023-10-31,17.0,12.0,5.0,Over-Predicted
2023-11-01,13.0,13.0,0.0,Predicted
2023-11-02,25.0,25.0,0.0,Predicted
2023-11-03,35.0,27.0,8.0,Over-Predicted
2023-11-04,18.0,27.0,-9.0,Under-Predicted
2023-11-05,16.0,28.0,-12.0,Under-Predicted
2023-11-06,21.0,21.0,0.0,Predicted
2023-11-07,11.0,11.0,0.0,Predicted
2023-11-08,12.0,12.0,0.0,Predicted
2023-11-09,16.0,16.0,0.0,Predicted
2023-11-10,24.0,24.0,0.0,Predicted
2023-11-11,17.0,19.0,-2.0,Under-Predicted
2023-11-12,19.0,19.0,0.0,Predicted
2023-11-13,23.0,23.0,0.0,Predicted
2023-11-14,23.0,23.0,0.0,Predicted
2023-11-15,19.0,19.0,0.0,Predicted
2023-11-16,23.0,23.0,0.0,Predicted
2023-11-17,29.0,29.0,0.0,Predicted
2023-11-18,21.0,21.0,0.0,Predicted
2023-11-19,17.0,17.0,0.0,Predicted
2023-11-20,18.0,21.0,-3.0,Under-Predicted
2023-11-21,16.0,18.0,-2.0,Under-Predicted
2023-11-22,11.0,13.0,-2.0,Under-Predicted
2023-11-23,13.0,15.0,-2.0,Under-Predicted
2023-11-24,18.0,21.0,-3.0,Under-Predicted
2023-11-25,18.0,25.0,-7.0,Under-Predicted
2023-11-26,12.0,13.0,-1.0,Under-Predicted
2023-11-27,18.0,18.0,0.0,Predicted
2023-11-28,15.0,15.0,0.0,Predicted
2023-11-29,13.0,13.0,0.0,Predicted
2023-11-30,12.0,12.0,0.0,Predicted
2023-12-01,14.0,14.0,0.0,Predicted
2023-12-02,14.0,14.0,0.0,Predicted
2023-12-03,13.0,13.0,0.0,Predicted
2023-12-04,15.0,15.0,0.0,Predicted
2023-12-05,11.0,11.0,0.0,Predicted
2023-12-06,11.0,11.0,0.0,Predicted
2023-12-07,13.0,13.0,0.0,Predicted
2023-12-08,24.0,24.0,0.0,Predicted
2023-12-09,17.0,17.0,0.0,Predicted
2023-12-10,13.0,13.0,0.0,Predicted
2023-12-11,20.0,20.0,0.0,Predicted
2023-12-12,10.0,10.0,0.0,Predicted
2023-12-13,14.0,14.0,0.0,Predicted
2023-12-14,16.0,25.0,-9.0,Under-Predicted
2023-12-15,26.0,23.0,3.0,Over-Predicted
2023-12-16,0.0,21.0,-21.0,Under-Predicted
2023-12-17,25.0,25.0,0.0,Predicted
2023-12-18,29.0,19.0,10.0,Over-Predicted
2023-12-19,26.0,27.0,-1.0,Under-Predicted
2023-12-20,21.0,21.0,0.0,Predicted
2023-12-21,22.0,22.0,0.0,Predicted
2023-12-22,27.0,27.0,0.0,Predicted
2023-12-23,26.0,25.0,1.0,Over-Predicted
2023-12-24,24.0,24.0,0.0,Predicted
2023-12-25,32.0,33.0,-1.0,Under-Predicted
2023-12-26,38.0,38.0,0.0,Predicted
2023-12-27,23.0,23.0,0.0,Predicted
2023-12-28,26.0,23.0,3.0,Over-Predicted
2023-12-29,20.0,20.0,0.0,Predicted
2023-12-30,36.0,35.0,1.0,Over-Predicted
2023-12-31,23.0,20.0,3.0,Over-Predicted
2024-01-01,0.0,19.0,-19.0,Under-Predicted
2024-01-02,38.0,21.0,17.0,Over-Predicted
2024-01-03,0.0,19.0,-19.0,Under-Predicted
2024-01-04,31.0,12.0,19.0,Over-Predicted
2024-01-05,23.0,18.0,5.0,Over-Predicted
2024-01-06,23.0,14.0,9.0,Over-Predicted
2024-01-07,20.0,8.0,12.0,Over-Predicted
2024-01-08,14.0,18.0,-4.0,Under-Predicted
2024-01-09,22.0,11.0,11.0,Over-Predicted
2024-01-10,0.0,12.0,-12.0,Under-Predicted
2024-01-11,8.0,24.0,-16.0,Under-Predicted
2024-01-12,0.0,25.0,-25.0,Under-Predicted
2024-01-13,26.0,26.0,0.0,Predicted
2024-01-14,0.0,17.0,-17.0,Under-Predicted
2024-01-15,0.0,28.0,-28.0,Under-Predicted
2024-01-16,24.0,16.0,8.0,Over-Predicted
2024-01-17,7.0,18.0,-11.0,Under-Predicted
2024-01-18,20.0,21.0,-1.0,Under-Predicted
2024-01-19,16.0,24.0,-8.0,Under-Predicted
2024-01-20,19.0,21.0,-2.0,Under-Predicted
2024-01-21,32.0,21.0,11.0,Over-Predicted
2024-01-22,31.0,41.0,-10.0,Under-Predicted
2024-01-23,24.0,24.0,0.0,Predicted
2024-01-24,0.0,28.0,-28.0,Under-Predicted
2024-01-25,0.0,37.0,-37.0,Under-Predicted
2024-01-26,0.0,32.0,-32.0,Under-Predicted
2024-01-27,0.0,35.0,-35.0,Under-Predicted
2024-01-28,13.0,22.0,-9.0,Under-Predicted
2024-01-29,15.0,46.0,-31.0,Under-Predicted
2024-01-30,20.0,25.0,-5.0,Under-Predicted
2024-01-31,0.0,26.0,-26.0,Under-Predicted
2024-02-01,18.0,31.0,-13.0,Under-Predicted
2024-02-02,15.0,33.0,-18.0,Under-Predicted
2024-02-03,19.0,27.0,-8.0,Under-Predicted
2024-02-04,18.0,25.0,-7.0,Under-Predicted
2024-02-05,14.0,34.0,-20.0,Under-Predicted
2024-02-06,24.0,22.0,2.0,Over-Predicted
2024-02-07,0.0,19.0,-19.0,Under-Predicted
2024-02-08,26.0,25.0,1.0,Over-Predicted
2024-02-09,17.0,30.0,-13.0,Under-Predicted
2024-02-10,32.0,45.0,-13.0,Under-Predicted
2024-02-11,28.0,41.0,-13.0,Under-Predicted
2024-02-12,31.0,41.0,-10.0,Under-Predicted
2024-02-13,25.0,41.0,-16.0,Under-Predicted
2024-02-14,0.0,30.0,-30.0,Under-Predicted
2024-02-15,20.0,30.0,-10.0,Under-Predicted
2024-02-16,22.0,29.0,-7.0,Under-Predicted
2024-02-17,0.0,28.0,-28.0,Under-Predicted
2024-02-18,24.0,19.0,5.0,Over-Predicted
2024-02-19,26.0,26.0,0.0,Predicted
2024-02-20,30.0,21.0,9.0,Over-Predicted
2024-02-21,0.0,20.0,-20.0,Under-Predicted
2024-02-22,29.0,23.0,6.0,Over-Predicted
2024-02-23,23.0,24.0,-1.0,Under-Predicted
2024-02-24,26.0,22.0,4.0,Over-Predicted
2024-02-25,26.0,17.0,9.0,Over-Predicted
2024-02-26,17.0,27.0,-10.0,Under-Predicted
2024-02-27,31.0,19.0,12.0,Over-Predicted
2024-02-28,0.0,17.0,-17.0,Under-Predicted
2024-02-29,32.0,32.0,0.0,Predicted
2024-03-01,13.0,33.0,-20.0,Under-Predicted
2024-03-02,21.0,25.0,-4.0,Under-Predicted
2024-03-03,14.0,19.0,-5.0,Under-Predicted
2024-03-04,15.0,16.0,-1.0,Under-Predicted
2024-03-05,13.0,21.0,-8.0,Under-Predicted
2024-03-06,23.0,24.0,-1.0,Under-Predicted
2024-03-07,0.0,14.0,-14.0,Under-Predicted
2024-03-08,22.0,23.0,-1.0,Under-Predicted
2024-03-09,14.0,23.0,-9.0,Under-Predicted
2024-03-10,18.0,19.0,-1.0,Under-Predicted
2024-03-11,19.0,28.0,-9.0,Under-Predicted
2024-03-12,15.0,15.0,0.0,Predicted
2024-03-13,24.0,17.0,7.0,Over-Predicted
2024-03-14,16.0,18.0,-2.0,Under-Predicted
2024-03-15,25.0,19.0,6.0,Over-Predicted
2024-03-16,23.0,15.0,8.0,Over-Predicted
2024-03-17,25.0,11.0,14.0,Over-Predicted
2024-03-18,23.0,17.0,6.0,Over-Predicted
2024-03-19,14.0,14.0,0.0,Predicted
2024-03-20,25.0,13.0,12.0,Over-Predicted
2024-03-21,0.0,18.0,-18.0,Under-Predicted
2024-03-22,26.0,23.0,3.0,Over-Predicted
2024-03-23,22.0,19.0,3.0,Over-Predicted
2024-03-24,23.0,12.0,11.0,Over-Predicted
2024-03-25,18.0,26.0,-8.0,Under-Predicted
2024-03-26,18.0,17.0,1.0,Over-Predicted
2024-03-27,17.0,17.0,0.0,Predicted
2024-03-28,0.0,29.0,-29.0,Under-Predicted
2024-03-29,35.0,32.0,3.0,Over-Predicted
2024-03-30,17.0,22.0,-5.0,Under-Predicted
2024-03-31,15.0,14.0,1.0,Over-Predicted
2024-04-01,17.0,28.0,-11.0,Under-Predicted
2024-04-02,18.0,19.0,-1.0,Under-Predicted
2024-04-03,29.0,17.0,12.0,Over-Predicted
2024-04-04,0.0,21.0,-21.0,Under-Predicted
2024-04-05,37.0,24.0,13.0,Over-Predicted
2024-04-06,39.0,20.0,19.0,Over-Predicted
2024-04-07,41.0,14.0,27.0,Over-Predicted
2024-04-08,28.0,30.0,-2.0,Under-Predicted
2024-04-09,18.0,23.0,-5.0,Under-Predicted
2024-04-10,34.0,21.0,13.0,Over-Predicted
2024-04-11,0.0,30.0,-30.0,Under-Predicted
2024-04-12,31.0,20.0,11.0,Over-Predicted
2024-04-13,29.0,22.0,7.0,Over-Predicted
2024-04-14,29.0,15.0,14.0,Over-Predicted
2024-04-15,0.0,27.0,-27.0,Under-Predicted
2024-04-16,0.0,15.0,-15.0,Under-Predicted
2024-04-17,28.0,17.0,11.0,Over-Predicted
2024-04-18,0.0,19.0,-19.0,Under-Predicted
2024-04-19,0.0,20.0,-20.0,Under-Predicted
2024-04-20,0.0,19.0,-19.0,Under-Predicted
2024-04-21,0.0,15.0,-15.0,Under-Predicted
2024-04-22,37.0,22.0,15.0,Over-Predicted
2024-04-23,30.0,15.0,15.0,Over-Predicted
2024-04-24,46.0,17.0,29.0,Over-Predicted
2024-04-25,0.0,17.0,-17.0,Under-Predicted
2024-04-26,36.0,20.0,16.0,Over-Predicted
2024-04-27,31.0,25.0,6.0,Over-Predicted
2024-04-28,33.0,21.0,12.0,Over-Predicted
2024-04-29,42.0,29.0,13.0,Over-Predicted
2024-04-30,42.0,26.0,16.0,Over-Predicted
2024-05-01,46.0,23.0,23.0,Over-Predicted
2024-05-02,0.0,41.0,-41.0,Under-Predicted
2024-05-03,51.0,39.0,12.0,Over-Predicted
2024-05-04,33.0,25.0,8.0,Over-Predicted
2024-05-05,36.0,20.0,16.0,Over-Predicted
2024-05-06,28.0,24.0,4.0,Over-Predicted
2024-05-07,20.0,15.0,5.0,Over-Predicted
2024-05-08,27.0,20.0,7.0,Over-Predicted
2024-05-09,0.0,18.0,-18.0,Under-Predicted
2024-05-10,28.0,25.0,3.0,Over-Predicted
2024-05-11,28.0,23.0,5.0,Over-Predicted
2024-05-12,17.0,16.0,1.0,Over-Predicted
2024-05-13,29.0,24.0,5.0,Over-Predicted
2024-05-14,21.0,17.0,4.0,Over-Predicted
2024-05-15,42.0,20.0,22.0,Over-Predicted
2024-05-16,0.0,22.0,-22.0,Under-Predicted
2024-05-17,32.0,23.0,9.0,Over-Predicted
2024-05-18,26.0,25.0,1.0,Over-Predicted
2024-05-19,28.0,19.0,9.0,Over-Predicted
2024-05-20,0.0,30.0,-30.0,Under-Predicted
2024-05-21,21.0,17.0,4.0,Over-Predicted
2024-05-22,36.0,25.0,11.0,Over-Predicted
2024-05-23,0.0,25.0,-25.0,Under-Predicted
2024-05-24,26.0,22.0,4.0,Over-Predicted
2024-05-25,22.0,19.0,3.0,Over-Predicted
2024-05-26,16.0,12.0,4.0,Over-Predicted
2024-05-27,30.0,26.0,4.0,Over-Predicted
2024-05-28,23.0,16.0,7.0,Over-Predicted
2024-05-29,40.0,19.0,21.0,Over-Predicted
2024-05-30,0.0,26.0,-26.0,Under-Predicted
2024-05-31,32.0,24.0,8.0,Over-Predicted
2024-06-01,24.0,20.0,4.0,Over-Predicted
2024-06-02,38.0,18.0,20.0,Over-Predicted
