Park,Date/Time,Wait Time
Universal Studios Singapore,2024-11-22 11:30:00,18
Universal Studios Singapore,2024-11-22 11:35:00,18
Universal Studios Singapore,2024-11-22 11:40:00,19
Universal Studios Singapore,2024-11-22 11:45:00,19
Universal Studios Singapore,2024-11-22 11:50:00,19
Universal Studios Singapore,2024-11-22 11:55:00,19
Universal Studios Singapore,2024-11-22 12:00:00,19
Universal Studios Singapore,2024-11-22 12:05:00,21
Universal Studios Singapore,2024-11-22 12:10:00,21
Universal Studios Singapore,2024-11-22 12:15:00,21
Universal Studios Singapore,2024-11-22 12:20:00,20
Universal Studios Singapore,2024-11-22 12:25:00,21
Universal Studios Singapore,2024-11-22 12:30:00,21
Universal Studios Singapore,2024-11-22 12:35:00,20
Universal Studios Singapore,2024-11-22 12:40:00,20
Universal Studios Singapore,2024-11-22 12:45:00,18
Universal Studios Singapore,2024-11-22 12:50:00,18
Universal Studios Singapore,2024-11-22 12:55:00,18
Universal Studios Singapore,2024-11-22 13:00:00,18
Universal Studios Singapore,2024-11-22 13:05:00,18
Universal Studios Singapore,2024-11-22 13:10:00,18
Universal Studios Singapore,2024-11-22 13:15:00,16
Universal Studios Singapore,2024-11-22 13:20:00,16
Universal Studios Singapore,2024-11-22 13:25:00,16
Universal Studios Singapore,2024-11-22 13:30:00,16
Universal Studios Singapore,2024-11-22 13:40:00,16
Universal Studios Singapore,2024-11-22 13:45:00,16
Universal Studios Singapore,2024-11-22 13:50:00,18
Universal Studios Singapore,2024-11-22 13:55:00,21
Universal Studios Singapore,2024-11-22 14:05:00,19
Universal Studios Singapore,2024-11-22 14:10:00,19
Universal Studios Singapore,2024-11-22 14:15:00,17
Universal Studios Singapore,2024-11-22 14:25:00,16
Universal Studios Singapore,2024-11-22 14:30:00,19
Universal Studios Singapore,2024-11-22 14:35:00,19
Universal Studios Singapore,2024-11-22 14:40:00,20
Universal Studios Singapore,2024-11-22 14:45:00,19
Universal Studios Singapore,2024-11-22 14:50:00,18
Universal Studios Singapore,2024-11-22 14:55:00,19
Universal Studios Singapore,2024-11-22 15:00:00,21
Universal Studios Singapore,2024-11-22 15:05:00,14
Universal Studios Singapore,2024-11-22 15:10:00,22
Universal Studios Singapore,2024-11-22 15:15:00,24
Universal Studios Singapore,2024-11-22 15:20:00,24
Universal Studios Singapore,2024-11-22 15:25:00,25
Universal Studios Singapore,2024-11-22 15:35:00,26
Universal Studios Singapore,2024-11-22 15:40:00,26
Universal Studios Singapore,2024-11-22 15:50:00,28
Universal Studios Singapore,2024-11-22 15:55:00,28
Universal Studios Singapore,2024-11-22 16:00:00,28
Universal Studios Singapore,2024-11-22 16:05:00,25
Universal Studios Singapore,2024-11-22 16:10:00,25
Universal Studios Singapore,2024-11-22 16:15:00,24
Universal Studios Singapore,2024-11-22 16:25:00,22
Universal Studios Singapore,2024-11-22 16:30:00,22
Universal Studios Singapore,2024-11-22 16:35:00,22
Universal Studios Singapore,2024-11-22 16:40:00,22
Universal Studios Singapore,2024-11-22 16:45:00,22
Universal Studios Singapore,2024-11-22 16:50:00,24
Universal Studios Singapore,2024-11-22 16:55:00,24
Universal Studios Singapore,2024-11-22 17:00:00,22
Universal Studios Singapore,2024-11-22 17:05:00,23
Universal Studios Singapore,2024-11-22 17:10:00,22
Universal Studios Singapore,2024-11-22 17:15:00,22
Universal Studios Singapore,2024-11-22 17:20:00,21
Universal Studios Singapore,2024-11-22 17:25:00,21
Universal Studios Singapore,2024-11-22 17:30:00,21
Universal Studios Singapore,2024-11-22 17:45:00,17
Universal Studios Singapore,2024-11-22 17:55:00,9
Universal Studios Singapore,2024-11-22 18:00:00,9
Universal Studios Singapore,2024-11-22 18:05:00,19
Universal Studios Singapore,2024-11-22 18:10:00,19
Universal Studios Singapore,2024-11-22 18:15:00,19
Universal Studios Singapore,2024-11-22 18:20:00,11
Universal Studios Singapore,2024-11-22 18:25:00,12
Universal Studios Singapore,2024-11-22 18:30:00,12
Universal Studios Singapore,2024-11-22 18:35:00,12
Universal Studios Singapore,2024-11-22 18:40:00,12
Universal Studios Singapore,2024-11-22 18:50:00,11
Universal Studios Singapore,2024-11-22 18:55:00,11
Universal Studios Singapore,2024-11-30 10:25:00,8
Universal Studios Singapore,2024-11-30 10:30:00,9
Universal Studios Singapore,2024-11-30 10:35:00,9
Universal Studios Singapore,2024-11-30 10:40:00,9
Universal Studios Singapore,2024-11-30 10:45:00,9
Universal Studios Singapore,2024-11-30 10:50:00,10
Universal Studios Singapore,2024-11-30 10:55:00,10
Universal Studios Singapore,2024-11-30 11:00:00,10
Universal Studios Singapore,2024-11-30 11:05:00,12
Universal Studios Singapore,2024-11-30 11:10:00,12
Universal Studios Singapore,2024-11-30 11:15:00,13
Universal Studios Singapore,2024-11-30 11:20:00,13
Universal Studios Singapore,2024-11-30 11:25:00,14
Universal Studios Singapore,2024-11-30 11:30:00,15
Universal Studios Singapore,2024-11-30 11:35:00,14
Universal Studios Singapore,2024-11-30 11:40:00,15
Universal Studios Singapore,2024-11-30 11:45:00,13
Universal Studios Singapore,2024-11-30 11:50:00,13
Universal Studios Singapore,2024-11-30 11:55:00,13
Universal Studios Singapore,2024-11-30 12:00:00,13
Universal Studios Singapore,2024-11-30 12:05:00,14
Universal Studios Singapore,2024-11-30 12:10:00,16
Universal Studios Singapore,2024-11-30 12:15:00,16
Universal Studios Singapore,2024-11-30 12:20:00,16
Universal Studios Singapore,2024-11-30 12:25:00,16
Universal Studios Singapore,2024-11-30 12:30:00,17
Universal Studios Singapore,2024-11-30 12:35:00,17
Universal Studios Singapore,2024-11-30 12:40:00,16
Universal Studios Singapore,2024-11-30 12:45:00,14
Universal Studios Singapore,2024-11-30 12:50:00,15
Universal Studios Singapore,2024-11-30 12:55:00,15
Universal Studios Singapore,2024-11-30 13:00:00,15
Universal Studios Singapore,2024-11-30 13:05:00,15
Universal Studios Singapore,2024-11-30 13:10:00,16
Universal Studios Singapore,2024-11-30 13:15:00,14
Universal Studios Singapore,2024-11-30 13:20:00,14
Universal Studios Singapore,2024-11-30 13:25:00,14
Universal Studios Singapore,2024-11-30 13:30:00,15
Universal Studios Singapore,2024-11-30 13:35:00,16
Universal Studios Singapore,2024-11-30 13:45:00,18
Universal Studios Singapore,2024-11-30 13:50:00,18
Universal Studios Singapore,2024-11-30 13:55:00,17
Universal Studios Singapore,2024-11-30 14:00:00,17
Universal Studios Singapore,2024-11-30 14:05:00,17
Universal Studios Singapore,2024-11-30 14:10:00,16
Universal Studios Singapore,2024-11-30 14:15:00,16
Universal Studios Singapore,2024-11-30 14:20:00,16
Universal Studios Singapore,2024-11-30 14:25:00,16
Universal Studios Singapore,2024-11-30 14:30:00,16
Universal Studios Singapore,2024-11-30 14:35:00,16
Universal Studios Singapore,2024-11-30 14:40:00,16
Universal Studios Singapore,2024-11-30 14:45:00,17
Universal Studios Singapore,2024-11-30 14:50:00,19
Universal Studios Singapore,2024-11-30 14:55:00,19
Universal Studios Singapore,2024-11-30 15:10:00,18
Universal Studios Singapore,2024-11-30 15:15:00,19
Universal Studios Singapore,2024-11-30 15:20:00,19
Universal Studios Singapore,2024-11-30 15:25:00,19
Universal Studios Singapore,2024-11-30 15:30:00,19
Universal Studios Singapore,2024-11-30 15:40:00,18
Universal Studios Singapore,2024-11-30 15:55:00,20
Universal Studios Singapore,2024-11-30 16:00:00,18
Universal Studios Singapore,2024-11-30 16:05:00,18
Universal Studios Singapore,2024-11-30 16:10:00,19
Universal Studios Singapore,2024-11-30 16:15:00,15
Universal Studios Singapore,2024-11-30 16:20:00,14
Universal Studios Singapore,2024-11-30 16:25:00,14
Universal Studios Singapore,2024-11-30 16:30:00,14
Universal Studios Singapore,2024-11-30 16:35:00,15
Universal Studios Singapore,2024-11-30 16:40:00,14
Universal Studios Singapore,2024-11-30 16:45:00,14
Universal Studios Singapore,2024-11-30 16:50:00,12
Universal Studios Singapore,2024-11-30 16:55:00,11
Universal Studios Singapore,2024-11-30 17:00:00,11
Universal Studios Singapore,2024-11-30 17:05:00,11
Universal Studios Singapore,2024-11-30 17:10:00,12
Universal Studios Singapore,2024-11-30 17:15:00,11
Universal Studios Singapore,2024-11-30 17:20:00,10
Universal Studios Singapore,2024-11-30 17:30:00,9
Universal Studios Singapore,2024-11-30 17:35:00,9
Universal Studios Singapore,2024-11-30 17:40:00,11
Universal Studios Singapore,2024-11-30 17:45:00,11
Universal Studios Singapore,2024-11-30 17:50:00,12
Universal Studios Singapore,2024-11-30 17:55:00,12
Universal Studios Singapore,2024-11-30 18:00:00,10
Universal Studios Singapore,2024-11-30 18:05:00,12
Universal Studios Singapore,2024-11-30 18:10:00,11
Universal Studios Singapore,2024-11-30 18:15:00,10
Universal Studios Singapore,2024-11-30 18:20:00,10
Universal Studios Singapore,2024-11-30 18:25:00,10
Universal Studios Singapore,2024-11-30 18:30:00,9
Universal Studios Singapore,2024-11-30 18:35:00,9
Universal Studios Singapore,2024-11-30 18:40:00,9
Universal Studios Singapore,2024-11-30 18:45:00,9
Universal Studios Singapore,2024-11-30 18:50:00,9
Universal Studios Singapore,2024-11-30 18:55:00,9
