date,north_avg_daily_psi,south_avg_daily_psi,east_avg_daily_psi,west_avg_daily_psi,central_avg_daily_psi,average_nationwide_psi,highest_region_reading,psi_level_rating
2015-01-24,50.75,52.5,54.33,53.58,51.92,52.62,east_avg_daily_psi,Moderate
2015-01-25,60.0,65.42,65.33,66.17,63.67,64.12,west_avg_daily_psi,Moderate
2015-01-26,66.0,74.5,71.5,70.25,68.58,70.17,south_avg_daily_psi,Moderate
2015-01-27,58.92,63.58,62.17,64.17,60.5,61.87,west_avg_daily_psi,Moderate
2015-01-28,51.92,54.17,55.42,57.33,54.33,54.63,west_avg_daily_psi,Moderate
2015-01-29,48.08,48.83,50.58,56.42,47.5,50.28,west_avg_daily_psi,Good
2015-01-30,28.75,41.0,39.67,45.08,30.33,36.97,west_avg_daily_psi,Good
2015-01-31,38.08,40.42,44.83,47.0,37.0,41.47,west_avg_daily_psi,Good
2015-02-01,41.08,38.5,51.75,44.17,31.83,41.47,east_avg_daily_psi,Good
2015-02-02,42.25,44.5,53.67,51.08,35.92,45.48,east_avg_daily_psi,Good
2015-02-03,54.75,50.42,57.08,52.92,38.0,50.63,east_avg_daily_psi,Good
2015-02-04,42.75,38.08,52.42,38.67,32.0,40.78,east_avg_daily_psi,Good
2015-02-05,33.17,43.92,48.5,46.0,34.33,41.18,east_avg_daily_psi,Good
2015-02-06,37.67,51.42,48.33,49.83,35.0,44.45,south_avg_daily_psi,Good
2015-02-07,45.33,45.75,51.5,47.75,37.92,45.65,east_avg_daily_psi,Good
2015-02-08,56.0,54.92,55.58,53.5,49.75,53.95,north_avg_daily_psi,Moderate
2015-02-09,53.92,54.58,56.58,53.67,53.58,54.47,east_avg_daily_psi,Moderate
2015-02-10,56.33,53.75,55.0,55.25,50.25,54.12,north_avg_daily_psi,Moderate
2015-02-11,52.25,53.83,58.25,54.83,51.75,54.18,east_avg_daily_psi,Moderate
2015-02-12,59.42,59.83,66.92,65.5,60.0,62.33,east_avg_daily_psi,Moderate
2015-02-13,57.08,59.67,77.25,61.17,57.42,62.52,east_avg_daily_psi,Moderate
2015-02-14,55.83,58.17,75.5,62.75,57.0,61.85,east_avg_daily_psi,Moderate
2015-02-15,55.67,69.33,64.83,59.25,55.83,60.98,south_avg_daily_psi,Moderate
2015-02-16,53.75,61.33,62.0,59.83,55.92,58.57,east_avg_daily_psi,Moderate
2015-02-17,54.5,62.33,59.42,58.92,56.42,58.32,south_avg_daily_psi,Moderate
2015-02-18,52.33,54.92,54.17,54.67,53.08,53.83,south_avg_daily_psi,Moderate
2015-02-19,51.42,49.67,53.83,41.17,46.33,48.48,east_avg_daily_psi,Good
2015-02-20,27.58,24.83,40.25,29.83,29.08,30.32,east_avg_daily_psi,Good
2015-02-21,43.25,43.67,47.83,47.33,45.08,45.43,east_avg_daily_psi,Good
2015-02-22,41.17,44.0,50.75,47.33,43.58,45.37,east_avg_daily_psi,Good
2015-02-23,32.5,32.42,50.92,43.17,37.0,39.2,east_avg_daily_psi,Good
2015-02-24,41.5,52.33,52.58,54.0,46.25,49.33,west_avg_daily_psi,Good
2015-02-25,42.92,53.0,52.0,51.83,47.0,49.35,south_avg_daily_psi,Good
2015-02-26,49.33,52.17,54.42,56.25,53.58,53.15,west_avg_daily_psi,Moderate
2015-02-27,52.33,52.83,52.25,55.0,52.83,53.05,west_avg_daily_psi,Moderate
2015-02-28,42.92,52.75,54.08,52.75,52.08,50.92,east_avg_daily_psi,Good
2015-03-01,45.0,45.58,52.0,42.5,40.58,45.13,east_avg_daily_psi,Good
2015-03-02,40.92,29.58,44.0,45.58,37.17,39.45,west_avg_daily_psi,Good
2015-03-03,49.33,51.67,54.75,56.0,44.67,51.28,west_avg_daily_psi,Moderate
2015-03-04,51.5,55.17,55.67,57.92,50.0,54.05,west_avg_daily_psi,Moderate
2015-03-05,52.5,54.58,56.33,58.33,54.33,55.22,west_avg_daily_psi,Moderate
2015-03-06,56.83,58.08,59.92,63.83,60.58,59.85,west_avg_daily_psi,Moderate
2015-03-07,57.08,60.92,60.67,65.67,59.0,60.67,west_avg_daily_psi,Moderate
2015-03-08,44.75,45.75,49.42,52.17,45.33,47.48,west_avg_daily_psi,Good
2015-03-09,43.25,38.33,50.08,49.17,31.5,42.47,east_avg_daily_psi,Good
2015-03-10,49.83,45.25,52.17,45.67,39.42,46.47,east_avg_daily_psi,Good
2015-03-11,48.33,49.83,47.0,50.58,43.92,47.93,west_avg_daily_psi,Good
2015-03-12,40.0,41.42,47.58,42.75,37.08,41.77,east_avg_daily_psi,Good
2015-03-13,47.0,52.17,50.58,51.83,51.83,50.68,south_avg_daily_psi,Good
2015-03-14,43.25,49.75,47.42,52.33,44.83,47.52,west_avg_daily_psi,Good
2015-03-15,46.42,39.33,44.17,53.25,42.25,45.08,west_avg_daily_psi,Good
2015-03-16,41.75,36.58,42.42,46.75,37.58,41.02,west_avg_daily_psi,Good
2015-03-17,56.17,54.75,55.25,59.83,53.5,55.9,west_avg_daily_psi,Moderate
2015-03-18,57.83,56.75,55.42,64.83,53.5,57.67,west_avg_daily_psi,Moderate
2015-03-19,59.92,56.0,57.33,66.58,56.83,59.33,west_avg_daily_psi,Moderate
2015-03-20,61.33,61.58,64.17,67.42,61.5,63.2,west_avg_daily_psi,Moderate
2015-03-21,77.42,78.58,75.5,84.0,77.33,78.57,west_avg_daily_psi,Moderate
2015-03-22,69.58,69.33,71.58,77.58,70.25,71.67,west_avg_daily_psi,Moderate
2015-03-23,62.33,64.58,65.17,67.83,62.92,64.57,west_avg_daily_psi,Moderate
2015-03-24,64.5,60.25,63.75,67.92,63.67,64.02,west_avg_daily_psi,Moderate
2015-03-25,59.17,53.83,54.92,59.08,56.42,56.68,north_avg_daily_psi,Moderate
2015-03-26,52.33,50.33,48.67,54.0,49.67,51.0,west_avg_daily_psi,Moderate
2015-03-27,51.83,53.25,52.67,55.58,53.67,53.4,west_avg_daily_psi,Moderate
2015-03-28,47.17,56.67,51.75,52.75,49.5,51.57,south_avg_daily_psi,Moderate
2015-03-29,52.92,57.92,53.0,54.5,47.75,53.22,south_avg_daily_psi,Moderate
2015-03-30,54.58,55.75,50.75,49.75,44.92,51.15,south_avg_daily_psi,Moderate
2015-03-31,55.08,52.92,53.83,54.08,49.5,53.08,north_avg_daily_psi,Moderate
2015-04-01,56.92,54.58,55.25,55.5,52.67,54.98,north_avg_daily_psi,Moderate
2015-04-02,51.83,53.75,54.25,49.5,52.92,52.45,east_avg_daily_psi,Moderate
2015-04-03,54.92,54.58,56.83,48.25,52.92,53.5,east_avg_daily_psi,Moderate
2015-04-04,59.5,63.5,64.17,57.42,61.5,61.22,east_avg_daily_psi,Moderate
2015-04-05,63.0,62.58,59.67,65.92,60.83,62.4,west_avg_daily_psi,Moderate
2015-04-06,57.0,56.42,48.75,60.75,55.67,55.72,west_avg_daily_psi,Moderate
2015-04-07,60.5,59.83,61.0,66.58,64.25,62.43,west_avg_daily_psi,Moderate
2015-04-08,45.08,47.17,42.5,54.75,47.92,47.48,west_avg_daily_psi,Good
2015-04-09,39.92,51.67,34.75,51.5,36.83,42.93,south_avg_daily_psi,Good
2015-04-10,44.83,52.67,43.33,51.58,42.92,47.07,south_avg_daily_psi,Good
2015-04-11,36.92,31.92,31.75,41.75,30.17,34.5,west_avg_daily_psi,Good
2015-04-12,55.42,52.5,56.25,58.75,51.33,54.85,west_avg_daily_psi,Moderate
2015-04-13,51.17,52.83,53.5,56.42,50.5,52.88,west_avg_daily_psi,Moderate
2015-04-14,53.5,53.83,53.25,58.08,54.67,54.67,west_avg_daily_psi,Moderate
2015-04-15,45.58,45.5,43.0,51.83,45.0,46.18,west_avg_daily_psi,Good
2015-04-16,50.75,43.17,37.25,49.67,34.5,43.07,north_avg_daily_psi,Good
2015-04-17,52.83,43.33,41.83,53.58,41.83,46.68,west_avg_daily_psi,Good
2015-04-18,55.33,49.92,51.25,54.83,51.42,52.55,north_avg_daily_psi,Moderate
2015-04-19,58.0,60.67,53.83,64.0,56.33,58.57,west_avg_daily_psi,Moderate
2015-04-20,58.33,65.25,59.08,59.08,61.08,60.57,south_avg_daily_psi,Moderate
2015-04-21,67.58,56.08,59.83,70.83,62.42,63.35,west_avg_daily_psi,Moderate
2015-04-22,66.5,66.75,66.25,68.17,65.0,66.53,west_avg_daily_psi,Moderate
2015-04-23,60.25,59.25,64.58,52.5,58.08,58.93,east_avg_daily_psi,Moderate
2015-04-24,58.92,62.83,60.67,51.08,60.33,58.77,south_avg_daily_psi,Moderate
2015-04-25,56.83,52.0,58.17,42.92,55.33,53.05,east_avg_daily_psi,Moderate
2015-04-26,49.0,47.75,48.17,49.17,49.0,48.62,west_avg_daily_psi,Good
2015-04-27,48.33,38.17,43.08,37.75,36.58,40.78,north_avg_daily_psi,Good
2015-04-28,59.67,60.92,63.42,60.33,57.5,60.37,east_avg_daily_psi,Moderate
2015-04-29,52.75,51.83,57.83,52.67,54.5,53.92,east_avg_daily_psi,Moderate
2015-04-30,52.67,53.92,55.33,52.83,54.58,53.87,east_avg_daily_psi,Moderate
2015-05-01,54.33,58.17,58.5,55.25,56.58,56.57,east_avg_daily_psi,Moderate
2015-05-02,56.08,60.58,58.08,54.25,56.0,57.0,south_avg_daily_psi,Moderate
2015-05-03,52.67,54.83,54.67,44.75,51.42,51.67,south_avg_daily_psi,Moderate
2015-05-04,48.92,48.58,39.33,36.0,42.42,43.05,north_avg_daily_psi,Good
2015-05-05,66.42,64.17,67.5,64.58,59.67,64.47,east_avg_daily_psi,Moderate
2015-05-06,63.25,53.67,54.58,64.67,62.67,59.77,west_avg_daily_psi,Moderate
2015-05-07,59.58,58.08,54.58,63.33,59.67,59.05,west_avg_daily_psi,Moderate
2015-05-08,57.25,51.33,47.58,61.25,47.25,52.93,west_avg_daily_psi,Moderate
2015-05-09,49.08,41.83,37.25,49.67,40.25,43.62,west_avg_daily_psi,Good
2015-05-10,41.17,44.17,34.92,41.5,40.58,40.47,south_avg_daily_psi,Good
2015-05-11,47.92,48.5,45.5,52.83,39.67,46.88,west_avg_daily_psi,Good
2015-05-12,44.83,39.83,35.5,49.58,35.08,40.97,west_avg_daily_psi,Good
2015-05-13,54.08,50.75,45.25,55.17,42.5,49.55,west_avg_daily_psi,Good
2015-05-14,55.08,47.33,44.42,57.08,43.17,49.42,west_avg_daily_psi,Good
2015-05-15,56.83,50.25,52.33,52.25,49.58,52.25,north_avg_daily_psi,Moderate
2015-05-16,59.08,52.92,49.83,57.33,53.17,54.47,north_avg_daily_psi,Moderate
2015-05-17,37.17,23.83,26.42,43.67,28.58,31.93,west_avg_daily_psi,Good
2015-05-18,43.75,34.08,46.58,50.17,45.5,44.02,west_avg_daily_psi,Good
2015-05-19,63.25,45.92,50.58,59.08,51.33,54.03,north_avg_daily_psi,Moderate
2015-05-20,57.17,43.67,47.17,55.08,46.25,49.87,north_avg_daily_psi,Good
2015-05-21,55.42,53.25,51.75,58.42,50.75,53.92,west_avg_daily_psi,Moderate
2015-05-22,58.0,53.25,52.17,59.5,51.83,54.95,west_avg_daily_psi,Moderate
2015-05-23,57.5,52.0,53.5,56.08,50.83,53.98,north_avg_daily_psi,Moderate
2015-05-24,54.92,57.25,56.17,52.42,55.5,55.25,south_avg_daily_psi,Moderate
2015-05-25,52.92,37.67,46.92,54.25,42.67,46.88,west_avg_daily_psi,Good
2015-05-26,58.08,50.0,40.08,54.92,39.67,48.55,north_avg_daily_psi,Good
2015-05-27,57.5,54.75,53.08,56.67,53.92,55.18,north_avg_daily_psi,Moderate
2015-05-28,54.67,48.42,43.83,53.67,46.58,49.43,north_avg_daily_psi,Good
2015-05-29,50.58,43.0,35.75,47.67,37.33,42.87,north_avg_daily_psi,Good
2015-05-30,30.5,35.83,27.17,36.83,28.92,31.85,west_avg_daily_psi,Good
2015-05-31,40.42,29.83,35.92,49.0,33.75,37.78,west_avg_daily_psi,Good
2015-06-01,52.75,48.75,51.33,53.5,50.0,51.27,west_avg_daily_psi,Moderate
2015-06-02,53.08,45.08,42.25,61.25,44.67,49.27,west_avg_daily_psi,Good
2015-06-03,53.33,49.5,52.75,52.25,49.5,51.47,north_avg_daily_psi,Moderate
2015-06-04,52.33,51.58,48.5,52.0,48.0,50.48,north_avg_daily_psi,Good
2015-06-05,52.0,52.42,51.0,55.67,49.17,52.05,west_avg_daily_psi,Moderate
2015-06-06,57.67,52.17,48.58,59.83,50.58,53.77,west_avg_daily_psi,Moderate
2015-06-07,58.17,54.58,53.92,58.67,55.42,56.15,west_avg_daily_psi,Moderate
2015-06-08,49.75,41.83,27.83,36.92,35.25,38.32,north_avg_daily_psi,Good
2015-06-09,52.83,52.67,54.58,52.5,53.25,53.17,east_avg_daily_psi,Moderate
2015-06-10,50.58,52.92,50.67,41.83,50.75,49.35,south_avg_daily_psi,Good
2015-06-11,51.83,40.0,33.83,37.17,36.33,39.83,north_avg_daily_psi,Good
2015-06-12,53.08,40.67,36.08,54.67,32.33,43.37,west_avg_daily_psi,Good
2015-06-13,50.08,36.58,28.5,43.75,29.42,37.67,north_avg_daily_psi,Good
2015-06-14,51.0,52.75,48.17,43.08,52.58,49.52,south_avg_daily_psi,Good
2015-06-15,36.58,29.67,31.5,33.17,31.83,32.55,north_avg_daily_psi,Good
2015-06-16,57.25,57.25,55.75,57.5,53.0,56.15,west_avg_daily_psi,Moderate
2015-06-17,58.92,57.67,55.75,60.42,55.58,57.67,west_avg_daily_psi,Moderate
2015-06-18,58.42,56.67,55.0,60.83,54.67,57.12,west_avg_daily_psi,Moderate
2015-06-19,54.42,54.25,52.08,57.67,50.58,53.8,west_avg_daily_psi,Moderate
2015-06-20,48.5,45.0,44.83,49.67,36.92,44.98,west_avg_daily_psi,Good
2015-06-21,41.17,34.75,42.33,51.17,32.25,40.33,west_avg_daily_psi,Good
2015-06-22,49.75,42.58,48.92,54.08,38.5,46.77,west_avg_daily_psi,Good
2015-06-23,54.42,54.25,53.58,57.58,50.58,54.08,west_avg_daily_psi,Moderate
2015-06-24,56.08,56.33,57.0,60.92,55.58,57.18,west_avg_daily_psi,Moderate
2015-06-25,57.83,56.67,59.08,62.83,55.42,58.37,west_avg_daily_psi,Moderate
2015-06-26,55.58,56.92,55.42,59.0,53.25,56.03,west_avg_daily_psi,Moderate
2015-06-27,53.17,51.17,52.17,57.58,48.42,52.5,west_avg_daily_psi,Moderate
2015-06-28,42.83,37.25,44.5,52.5,35.33,42.48,west_avg_daily_psi,Good
2015-06-29,45.83,45.25,47.75,52.5,39.0,46.07,west_avg_daily_psi,Good
2015-06-30,53.5,54.83,54.92,57.92,51.83,54.6,west_avg_daily_psi,Moderate
2015-07-01,62.08,59.42,58.17,63.08,57.58,60.07,west_avg_daily_psi,Moderate
2015-07-02,63.08,62.75,64.08,64.67,60.42,63.0,west_avg_daily_psi,Moderate
2015-07-03,68.83,67.25,66.17,70.67,62.5,67.08,west_avg_daily_psi,Moderate
2015-07-04,62.67,63.0,62.75,68.83,59.25,63.3,west_avg_daily_psi,Moderate
2015-07-05,60.5,60.25,58.75,64.17,57.5,60.23,west_avg_daily_psi,Moderate
2015-07-06,68.33,62.75,64.83,70.58,62.0,65.7,west_avg_daily_psi,Moderate
2015-07-07,62.67,62.17,61.33,68.83,59.58,62.92,west_avg_daily_psi,Moderate
2015-07-08,62.17,60.42,62.5,67.58,59.92,62.52,west_avg_daily_psi,Moderate
2015-07-09,64.17,65.25,62.5,69.33,63.83,65.02,west_avg_daily_psi,Moderate
2015-07-10,64.5,71.5,71.33,69.0,70.58,69.38,south_avg_daily_psi,Moderate
2015-07-11,66.17,66.58,61.58,67.33,62.58,64.85,west_avg_daily_psi,Moderate
2015-07-12,57.42,52.75,53.92,60.67,52.67,55.48,west_avg_daily_psi,Moderate
2015-07-13,51.33,47.33,51.33,56.5,46.42,50.58,west_avg_daily_psi,Good
2015-07-14,54.5,53.42,51.83,57.83,46.83,52.88,west_avg_daily_psi,Moderate
2015-07-15,41.25,39.67,34.75,41.25,29.0,37.18,north_avg_daily_psi,Good
2015-07-16,51.58,54.5,51.67,53.67,45.08,51.3,south_avg_daily_psi,Moderate
2015-07-17,52.75,54.33,52.42,56.33,43.5,51.87,west_avg_daily_psi,Moderate
2015-07-18,49.75,47.92,50.17,53.25,42.33,48.68,west_avg_daily_psi,Good
2015-07-19,52.0,46.0,52.33,54.75,43.17,49.65,west_avg_daily_psi,Good
2015-07-20,48.5,38.33,46.42,52.92,35.5,44.33,west_avg_daily_psi,Good
2015-07-21,47.17,44.92,43.42,54.0,37.5,45.4,west_avg_daily_psi,Good
2015-07-22,56.17,53.58,50.0,57.5,43.33,52.12,west_avg_daily_psi,Moderate
2015-07-23,52.58,52.0,50.17,53.67,41.17,49.92,west_avg_daily_psi,Good
2015-07-24,53.0,52.75,50.58,58.25,44.33,51.78,west_avg_daily_psi,Moderate
2015-07-25,54.0,53.67,49.75,59.08,48.92,53.08,west_avg_daily_psi,Moderate
2015-07-26,52.75,54.33,48.67,59.42,44.33,51.9,west_avg_daily_psi,Moderate
2015-07-27,49.92,52.67,47.25,55.92,41.0,49.35,west_avg_daily_psi,Good
2015-07-28,56.92,55.92,54.25,61.17,49.0,55.45,west_avg_daily_psi,Moderate
2015-07-29,35.33,40.42,30.67,42.17,29.33,35.58,west_avg_daily_psi,Good
2015-07-30,39.0,48.58,40.75,46.42,37.0,42.35,south_avg_daily_psi,Good
2015-07-31,58.92,51.75,49.75,60.33,44.17,52.98,west_avg_daily_psi,Moderate
2015-08-01,61.0,58.75,56.67,60.42,55.83,58.53,north_avg_daily_psi,Moderate
2015-08-02,55.67,52.75,51.17,56.75,52.67,53.8,west_avg_daily_psi,Moderate
2015-08-03,46.08,39.58,41.75,49.42,33.42,42.05,west_avg_daily_psi,Good
2015-08-04,50.58,45.08,40.08,46.17,42.58,44.9,north_avg_daily_psi,Good
2015-08-05,55.25,53.0,52.42,53.17,52.33,53.23,north_avg_daily_psi,Moderate
2015-08-06,57.75,53.42,54.08,57.58,52.25,55.02,north_avg_daily_psi,Moderate
2015-08-07,58.67,53.58,54.42,60.92,53.33,56.18,west_avg_daily_psi,Moderate
2015-08-08,56.83,54.83,55.33,62.17,54.08,56.65,west_avg_daily_psi,Moderate
2015-08-09,54.83,55.75,54.75,57.33,53.5,55.23,west_avg_daily_psi,Moderate
2015-08-10,58.17,57.58,55.75,58.25,54.25,56.8,west_avg_daily_psi,Moderate
2015-08-11,57.92,57.92,59.33,61.92,55.0,58.42,west_avg_daily_psi,Moderate
2015-08-12,57.25,55.92,59.17,58.17,53.67,56.83,east_avg_daily_psi,Moderate
2015-08-13,59.25,57.58,57.5,63.08,56.42,58.77,west_avg_daily_psi,Moderate
2015-08-14,59.92,54.67,54.0,61.0,52.08,56.33,west_avg_daily_psi,Moderate
2015-08-15,56.83,55.17,52.67,60.75,51.83,55.45,west_avg_daily_psi,Moderate
2015-08-16,58.25,55.0,50.75,57.75,52.08,54.77,north_avg_daily_psi,Moderate
2015-08-17,53.08,54.0,51.08,57.67,48.5,52.87,west_avg_daily_psi,Moderate
2015-08-18,57.83,56.0,55.58,60.83,52.92,56.63,west_avg_daily_psi,Moderate
2015-08-19,57.83,58.83,59.33,63.0,56.58,59.12,west_avg_daily_psi,Moderate
2015-08-20,68.67,68.75,68.33,76.83,64.17,69.35,west_avg_daily_psi,Moderate
2015-08-21,81.0,71.5,69.0,81.08,70.17,74.55,west_avg_daily_psi,Moderate
2015-08-22,73.75,79.25,74.08,74.08,74.17,75.07,south_avg_daily_psi,Moderate
2015-08-23,79.92,81.25,74.67,82.5,75.42,78.75,west_avg_daily_psi,Moderate
2015-08-24,76.42,73.58,72.58,76.5,69.58,73.73,west_avg_daily_psi,Moderate
2015-08-25,80.33,79.83,79.0,82.67,75.17,79.4,west_avg_daily_psi,Moderate
2015-08-26,82.5,80.17,77.08,83.92,76.92,80.12,west_avg_daily_psi,Moderate
2015-08-27,71.17,66.08,65.92,74.25,63.83,68.25,west_avg_daily_psi,Moderate
2015-08-28,64.5,64.08,64.25,67.75,61.17,64.35,west_avg_daily_psi,Moderate
2015-08-29,67.75,74.17,71.92,73.25,68.33,71.08,south_avg_daily_psi,Moderate
2015-08-30,66.5,69.0,67.92,71.0,64.42,67.77,west_avg_daily_psi,Moderate
2015-08-31,55.25,55.92,56.0,56.92,53.67,55.55,west_avg_daily_psi,Moderate
2015-09-01,62.42,61.08,61.67,64.08,57.75,61.4,west_avg_daily_psi,Moderate
2015-09-02,79.75,77.0,79.25,78.83,72.83,77.53,north_avg_daily_psi,Moderate
2015-09-03,79.42,79.67,78.0,80.67,73.08,78.17,west_avg_daily_psi,Moderate
2015-09-04,86.17,89.67,89.42,91.0,81.42,87.53,west_avg_daily_psi,Moderate
2015-09-05,77.17,80.42,78.08,77.92,74.08,77.53,south_avg_daily_psi,Moderate
2015-09-06,93.17,100.0,93.08,95.33,91.75,94.67,south_avg_daily_psi,Moderate
2015-09-07,89.42,85.5,81.92,95.75,81.33,86.78,west_avg_daily_psi,Moderate
2015-09-08,97.42,90.17,85.42,96.67,84.58,90.85,north_avg_daily_psi,Moderate
2015-09-09,95.0,89.67,86.17,94.67,83.17,89.73,north_avg_daily_psi,Moderate
2015-09-10,94.75,92.75,91.58,89.17,84.67,90.58,north_avg_daily_psi,Moderate
2015-09-11,158.08,173.33,163.92,160.33,150.75,161.28,south_avg_daily_psi,Unhealthy
2015-09-12,80.42,83.75,74.58,88.92,75.58,80.65,west_avg_daily_psi,Moderate
2015-09-13,107.83,112.92,110.67,120.58,98.33,110.07,west_avg_daily_psi,Unhealthy
2015-09-14,142.83,157.25,145.25,160.58,135.25,148.23,west_avg_daily_psi,Unhealthy
2015-09-15,131.08,137.08,120.17,147.67,121.75,131.55,west_avg_daily_psi,Unhealthy
2015-09-16,109.25,117.25,103.67,124.58,104.92,111.93,west_avg_daily_psi,Unhealthy
2015-09-17,90.92,90.5,84.58,102.58,83.08,90.33,west_avg_daily_psi,Moderate
2015-09-18,76.33,77.08,75.58,80.67,71.17,76.17,west_avg_daily_psi,Moderate
2015-09-19,122.08,121.67,116.67,124.42,105.42,118.05,west_avg_daily_psi,Unhealthy
2015-09-20,101.83,111.08,105.58,112.5,94.92,105.18,west_avg_daily_psi,Unhealthy
2015-09-21,77.25,78.5,78.75,84.92,73.75,78.63,west_avg_daily_psi,Moderate
2015-09-22,80.0,81.58,77.67,86.42,73.92,79.92,west_avg_daily_psi,Moderate
2015-09-23,91.17,99.92,82.25,112.75,84.83,94.18,west_avg_daily_psi,Moderate
2015-09-24,154.0,178.25,169.67,166.83,149.92,163.73,south_avg_daily_psi,Unhealthy
2015-09-25,275.83,308.0,269.58,291.5,251.25,279.23,south_avg_daily_psi,Very Unhealthy
2015-09-26,149.67,131.0,123.67,152.08,122.42,135.77,west_avg_daily_psi,Unhealthy
2015-09-27,73.33,69.5,67.92,76.0,65.42,70.43,west_avg_daily_psi,Moderate
2015-09-28,129.75,127.5,113.0,129.92,114.33,122.9,west_avg_daily_psi,Unhealthy
2015-09-29,167.0,180.17,165.08,205.58,148.17,173.2,west_avg_daily_psi,Unhealthy
2015-09-30,165.75,177.67,179.33,184.75,150.0,171.5,west_avg_daily_psi,Unhealthy
2015-10-01,163.75,188.42,176.42,170.08,148.08,169.35,south_avg_daily_psi,Unhealthy
2015-10-02,144.0,156.58,150.0,159.17,125.08,146.97,west_avg_daily_psi,Unhealthy
2015-10-03,133.58,142.33,130.75,144.83,115.92,133.48,west_avg_daily_psi,Unhealthy
2015-10-04,140.17,147.08,134.92,157.08,126.75,141.2,west_avg_daily_psi,Unhealthy
2015-10-05,102.08,106.0,104.83,94.42,91.92,99.85,south_avg_daily_psi,Moderate
2015-10-06,151.5,180.5,171.0,166.83,140.25,162.02,south_avg_daily_psi,Unhealthy
2015-10-07,134.17,148.5,141.67,145.33,120.25,137.98,south_avg_daily_psi,Unhealthy
2015-10-08,78.5,84.0,76.17,78.75,69.67,77.42,south_avg_daily_psi,Moderate
2015-10-09,78.33,82.17,74.92,86.25,74.17,79.17,west_avg_daily_psi,Moderate
2015-10-10,88.75,90.83,89.0,88.5,81.83,87.78,south_avg_daily_psi,Moderate
2015-10-11,79.5,83.42,80.58,87.67,75.67,81.37,west_avg_daily_psi,Moderate
2015-10-12,100.92,108.83,103.92,107.75,94.92,103.27,south_avg_daily_psi,Unhealthy
2015-10-13,107.75,121.33,114.5,118.17,103.67,113.08,south_avg_daily_psi,Unhealthy
2015-10-14,116.5,125.33,118.5,122.08,108.75,118.23,south_avg_daily_psi,Unhealthy
2015-10-15,80.25,85.83,82.5,91.58,76.75,83.38,west_avg_daily_psi,Moderate
2015-10-16,89.17,93.17,89.17,93.25,82.25,89.4,west_avg_daily_psi,Moderate
2015-10-17,110.5,106.33,104.92,107.75,95.92,105.08,north_avg_daily_psi,Unhealthy
2015-10-18,84.33,90.92,79.0,95.0,80.25,85.9,west_avg_daily_psi,Moderate
2015-10-19,138.5,141.5,130.0,152.17,125.08,137.45,west_avg_daily_psi,Unhealthy
2015-10-20,105.42,136.67,107.25,168.25,104.5,124.42,west_avg_daily_psi,Unhealthy
2015-10-21,100.92,106.08,100.92,114.17,92.83,102.98,west_avg_daily_psi,Unhealthy
2015-10-22,100.33,101.42,96.0,110.75,93.0,100.3,west_avg_daily_psi,Moderate
2015-10-23,80.58,84.67,83.08,87.0,75.75,82.22,west_avg_daily_psi,Moderate
2015-10-24,193.17,214.0,204.08,208.17,176.5,199.18,south_avg_daily_psi,Unhealthy
2015-10-25,144.75,161.5,149.25,162.33,133.92,150.35,west_avg_daily_psi,Unhealthy
2015-10-26,139.75,161.42,149.08,150.08,133.25,146.72,south_avg_daily_psi,Unhealthy
2015-10-27,151.5,159.58,162.92,164.33,136.25,154.92,west_avg_daily_psi,Unhealthy
2015-10-28,112.08,123.08,109.5,127.0,103.58,115.05,west_avg_daily_psi,Unhealthy
2015-10-29,67.58,74.83,71.33,72.92,64.75,70.28,south_avg_daily_psi,Moderate
2015-10-30,53.17,53.08,53.58,57.42,45.92,52.63,west_avg_daily_psi,Moderate
2015-10-31,47.75,56.17,54.33,55.0,50.5,52.75,south_avg_daily_psi,Moderate
2015-11-01,55.17,62.0,61.42,58.25,55.25,58.42,south_avg_daily_psi,Moderate
2015-11-02,56.33,63.83,60.67,61.42,57.92,60.03,south_avg_daily_psi,Moderate
2015-11-03,53.0,57.17,57.17,58.08,53.83,55.85,west_avg_daily_psi,Moderate
2015-11-04,59.33,56.08,60.92,61.75,53.58,58.33,west_avg_daily_psi,Moderate
2015-11-05,70.17,71.33,77.83,66.83,67.0,70.63,east_avg_daily_psi,Moderate
2015-11-06,83.58,83.5,86.58,79.33,76.92,81.98,east_avg_daily_psi,Moderate
2015-11-07,76.67,73.17,85.17,61.42,67.58,72.8,east_avg_daily_psi,Moderate
2015-11-08,57.17,63.0,63.5,57.25,57.75,59.73,east_avg_daily_psi,Moderate
2015-11-09,74.42,85.75,78.17,78.75,73.58,78.13,south_avg_daily_psi,Moderate
2015-11-10,89.33,86.25,84.58,89.75,83.5,86.68,west_avg_daily_psi,Moderate
2015-11-11,59.75,61.25,57.92,62.92,56.92,59.75,west_avg_daily_psi,Moderate
2015-11-12,63.17,67.25,63.58,65.17,66.67,65.17,south_avg_daily_psi,Moderate
2015-11-13,67.58,70.33,66.25,72.67,67.75,68.92,west_avg_daily_psi,Moderate
2015-11-14,56.75,63.17,57.67,66.33,61.42,61.07,west_avg_daily_psi,Moderate
2015-11-15,49.83,55.42,53.25,59.08,51.83,53.88,west_avg_daily_psi,Moderate
2015-11-16,41.75,39.92,41.83,32.67,37.75,38.78,east_avg_daily_psi,Good
2015-11-17,32.92,33.58,37.25,30.67,34.33,33.75,east_avg_daily_psi,Good
