record_date,forecast_timestamp,forecast_date,day,temp_low,temp_high,humidity_low,humidity_high,forecast_summary,forecast_text,wind_speed_low,wind_speed_high,wind_direction
2017-06-22,2017-06-24T00:00:00+08:00,24/06/2017,Saturday,25,34,55,95,Morning thundery showers.,Thundery Showers,10,20,SSW
2017-06-22,2017-06-25T00:00:00+08:00,25/06/2017,Sunday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,5,10,VARIABLE
2017-06-22,2017-06-26T00:00:00+08:00,26/06/2017,Monday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,5,15,ENE
2017-06-23,2017-06-24T00:00:00+08:00,24/06/2017,Saturday,25,33,60,95,Late afternoon thundery showers.,Thundery Showers,10,20,SSW
2017-06-23,2017-06-25T00:00:00+08:00,25/06/2017,Sunday,26,34,55,95,Afternoon thundery showers.,Thundery Showers,5,15,SSE
2017-06-23,2017-06-26T00:00:00+08:00,26/06/2017,Monday,25,33,55,95,Afternoon thundery showers.,Thundery Showers,5,10,ESE
2017-06-23,2017-06-27T00:00:00+08:00,27/06/2017,Tuesday,26,34,55,95,Afternoon thundery showers.,Thundery Showers,5,10,ESE
2017-06-24,2017-06-25T00:00:00+08:00,25/06/2017,Sunday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,5,15,SSW
2017-06-24,2017-06-26T00:00:00+08:00,26/06/2017,Monday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,5,10,SSW
2017-06-24,2017-06-27T00:00:00+08:00,27/06/2017,Tuesday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,5,10,SSW
2017-06-24,2017-06-28T00:00:00+08:00,28/06/2017,Wednesday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,5,15,S
2017-06-25,2017-06-26T00:00:00+08:00,26/06/2017,Monday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,5,15,ESE
2017-06-25,2017-06-27T00:00:00+08:00,27/06/2017,Tuesday,26,34,55,95,Afternoon thundery showers.,Thundery Showers,10,20,SE
2017-06-25,2017-06-28T00:00:00+08:00,28/06/2017,Wednesday,26,34,55,95,Afternoon thundery showers.,Thundery Showers,10,20,SE
2017-06-25,2017-06-29T00:00:00+08:00,29/06/2017,Thursday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2017-06-26,2017-06-27T00:00:00+08:00,27/06/2017,Tuesday,25,33,60,95,Afternoon thundery showers.,Thundery Showers,5,15,SE
2017-06-26,2017-06-28T00:00:00+08:00,28/06/2017,Wednesday,26,34,55,95,Afternoon thundery showers.,Thundery Showers,10,20,SE
2017-06-26,2017-06-29T00:00:00+08:00,29/06/2017,Thursday,26,34,55,95,Afternoon thundery showers.,Thundery Showers,10,20,SE
2017-06-26,2017-06-30T00:00:00+08:00,30/06/2017,Friday,26,34,60,95,Afternoon thundery showers.,Thundery Showers,10,20,SSE
2017-06-27,2017-06-28T00:00:00+08:00,28/06/2017,Wednesday,25,33,55,95,Afternoon thundery showers.,Thundery Showers,10,20,SSE
2017-06-27,2017-06-29T00:00:00+08:00,29/06/2017,Thursday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2017-06-27,2017-06-30T00:00:00+08:00,30/06/2017,Friday,24,32,60,95,Morning thundery showers.,Thundery Showers,15,25,S
2017-06-27,2017-07-01T00:00:00+08:00,01/07/2017,Saturday,24,32,60,95,Morning thundery showers.,Thundery Showers,15,25,SSE
2017-06-28,2017-06-29T00:00:00+08:00,29/06/2017,Thursday,25,33,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2017-06-28,2017-06-30T00:00:00+08:00,30/06/2017,Friday,24,32,60,95,Morning thundery showers.,Thundery Showers,15,25,S
2017-06-28,2017-07-01T00:00:00+08:00,01/07/2017,Saturday,24,32,60,95,Morning thundery showers.,Thundery Showers,15,25,SSE
2017-06-28,2017-07-02T00:00:00+08:00,02/07/2017,Sunday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSE
2017-06-29,2017-06-30T00:00:00+08:00,30/06/2017,Friday,25,33,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2017-06-29,2017-07-01T00:00:00+08:00,01/07/2017,Saturday,24,32,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2017-06-29,2017-07-02T00:00:00+08:00,02/07/2017,Sunday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,S
2017-06-29,2017-07-03T00:00:00+08:00,03/07/2017,Monday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2017-06-30,2017-07-01T00:00:00+08:00,01/07/2017,Saturday,25,33,65,95,Afternoon thundery showers.,Thundery Showers,15,25,SSE
2017-06-30,2017-07-02T00:00:00+08:00,02/07/2017,Sunday,25,33,60,95,Afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-06-30,2017-07-03T00:00:00+08:00,03/07/2017,Monday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2017-06-30,2017-07-04T00:00:00+08:00,04/07/2017,Tuesday,25,33,65,95,Morning thundery showers.,Thundery Showers,10,20,SSW
2017-07-01,2017-07-02T00:00:00+08:00,02/07/2017,Sunday,25,33,55,95,Afternoon thundery showers.,Thundery Showers,10,20,SSW
2017-07-01,2017-07-03T00:00:00+08:00,03/07/2017,Monday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2017-07-01,2017-07-04T00:00:00+08:00,04/07/2017,Tuesday,24,33,60,95,Morning thundery showers.,Thundery Showers,10,25,SW
2017-07-01,2017-07-05T00:00:00+08:00,05/07/2017,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2017-07-02,2017-07-03T00:00:00+08:00,03/07/2017,Monday,24,32,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-02,2017-07-04T00:00:00+08:00,04/07/2017,Tuesday,24,32,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-02,2017-07-05T00:00:00+08:00,05/07/2017,Wednesday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSE
2017-07-02,2017-07-06T00:00:00+08:00,06/07/2017,Thursday,25,33,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2017-07-03,2017-07-04T00:00:00+08:00,04/07/2017,Tuesday,24,32,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-03,2017-07-05T00:00:00+08:00,05/07/2017,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSE
2017-07-03,2017-07-06T00:00:00+08:00,06/07/2017,Thursday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSE
2017-07-03,2017-07-07T00:00:00+08:00,07/07/2017,Friday,24,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2017-07-04,2017-07-05T00:00:00+08:00,05/07/2017,Wednesday,24,31,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSW
2017-07-04,2017-07-06T00:00:00+08:00,06/07/2017,Thursday,25,33,60,95,Afternoon thundery showers.,Thundery Showers,15,30,SSE
2017-07-04,2017-07-07T00:00:00+08:00,07/07/2017,Friday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2017-07-04,2017-07-08T00:00:00+08:00,08/07/2017,Saturday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSE
2017-07-05,2017-07-06T00:00:00+08:00,06/07/2017,Thursday,26,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSE
2017-07-05,2017-07-07T00:00:00+08:00,07/07/2017,Friday,26,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2017-07-05,2017-07-08T00:00:00+08:00,08/07/2017,Saturday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,S
2017-07-05,2017-07-09T00:00:00+08:00,09/07/2017,Sunday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,5,15,SSW
2017-07-06,2017-07-07T00:00:00+08:00,07/07/2017,Friday,25,33,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,S
2017-07-06,2017-07-08T00:00:00+08:00,08/07/2017,Saturday,25,33,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,S
2017-07-06,2017-07-09T00:00:00+08:00,09/07/2017,Sunday,26,34,60,95,Afternoon thundery showers.,Thundery Showers,5,15,SSW
2017-07-06,2017-07-10T00:00:00+08:00,10/07/2017,Monday,25,33,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,5,15,S
2017-07-07,2017-07-08T00:00:00+08:00,08/07/2017,Saturday,24,31,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2017-07-07,2017-07-09T00:00:00+08:00,09/07/2017,Sunday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2017-07-07,2017-07-10T00:00:00+08:00,10/07/2017,Monday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,5,15,SW
2017-07-07,2017-07-11T00:00:00+08:00,11/07/2017,Tuesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2017-07-08,2017-07-09T00:00:00+08:00,09/07/2017,Sunday,24,32,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-08,2017-07-10T00:00:00+08:00,10/07/2017,Monday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,10,15,S
2017-07-08,2017-07-11T00:00:00+08:00,11/07/2017,Tuesday,24,32,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2017-07-08,2017-07-12T00:00:00+08:00,12/07/2017,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2017-07-09,2017-07-10T00:00:00+08:00,10/07/2017,Monday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2017-07-09,2017-07-11T00:00:00+08:00,11/07/2017,Tuesday,24,32,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-09,2017-07-12T00:00:00+08:00,12/07/2017,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,S
2017-07-09,2017-07-13T00:00:00+08:00,13/07/2017,Thursday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,S
2017-07-10,2017-07-11T00:00:00+08:00,11/07/2017,Tuesday,24,32,65,95,Morning thundery showers.,Thundery Showers,10,25,SW
2017-07-10,2017-07-12T00:00:00+08:00,12/07/2017,Wednesday,25,33,60,95,Afternoon thundery showers.,Thundery Showers,15,30,SSE
2017-07-10,2017-07-13T00:00:00+08:00,13/07/2017,Thursday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,S
2017-07-10,2017-07-14T00:00:00+08:00,14/07/2017,Friday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,S
2017-07-11,2017-07-12T00:00:00+08:00,12/07/2017,Wednesday,24,33,60,95,Early hours and predawn hours thundery showers.,Thundery Showers,15,25,SSE
2017-07-11,2017-07-13T00:00:00+08:00,13/07/2017,Thursday,24,32,65,95,Morning thundery showers.,Thundery Showers,15,25,SSE
2017-07-11,2017-07-14T00:00:00+08:00,14/07/2017,Friday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2017-07-11,2017-07-15T00:00:00+08:00,15/07/2017,Saturday,26,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,S
2017-07-12,2017-07-13T00:00:00+08:00,13/07/2017,Thursday,24,32,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2017-07-12,2017-07-14T00:00:00+08:00,14/07/2017,Friday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2017-07-12,2017-07-15T00:00:00+08:00,15/07/2017,Saturday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,S
2017-07-12,2017-07-16T00:00:00+08:00,16/07/2017,Sunday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSW
2017-07-13,2017-07-14T00:00:00+08:00,14/07/2017,Friday,24,32,65,95,Morning thundery showers.,Thundery Showers,15,25,S
2017-07-13,2017-07-15T00:00:00+08:00,15/07/2017,Saturday,25,33,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSW
2017-07-13,2017-07-16T00:00:00+08:00,16/07/2017,Sunday,25,33,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,S
2017-07-13,2017-07-17T00:00:00+08:00,17/07/2017,Monday,26,33,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSE
2017-07-14,2017-07-15T00:00:00+08:00,15/07/2017,Saturday,24,33,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SW
2017-07-14,2017-07-16T00:00:00+08:00,16/07/2017,Sunday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,20,30,SSW
2017-07-14,2017-07-17T00:00:00+08:00,17/07/2017,Monday,24,32,65,95,Morning thundery showers.,Thundery Showers,15,30,SSE
2017-07-14,2017-07-18T00:00:00+08:00,18/07/2017,Tuesday,26,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SE
2017-07-15,2017-07-16T00:00:00+08:00,16/07/2017,Sunday,24,32,65,95,Morning thundery showers.,Thundery Showers,15,30,SSW
2017-07-15,2017-07-17T00:00:00+08:00,17/07/2017,Monday,24,32,65,95,Morning thundery showers.,Thundery Showers,15,30,S
2017-07-15,2017-07-18T00:00:00+08:00,18/07/2017,Tuesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2017-07-15,2017-07-19T00:00:00+08:00,19/07/2017,Wednesday,25,33,60,95,Afternoon thundery showers.,Thundery Showers,10,25,SSE
2017-07-16,2017-07-17T00:00:00+08:00,17/07/2017,Monday,25,33,65,95,Late morning and early afternoon passing showers.,Passing Showers,15,30,S
2017-07-16,2017-07-18T00:00:00+08:00,18/07/2017,Tuesday,25,33,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2017-07-16,2017-07-19T00:00:00+08:00,19/07/2017,Wednesday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,10,20,SSE
2017-07-16,2017-07-20T00:00:00+08:00,20/07/2017,Thursday,25,34,60,95,Afternoon thundery showers.,Thundery Showers,10,20,S
2017-07-17,2017-07-18T00:00:00+08:00,18/07/2017,Tuesday,25,33,60,95,Afternoon showers.,Showers,10,25,SSE
2017-07-17,2017-07-19T00:00:00+08:00,19/07/2017,Wednesday,25,33,60,95,Late afternoon thundery showers.,Thundery Showers,10,20,SSE
2017-07-17,2017-07-20T00:00:00+08:00,20/07/2017,Thursday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,10,15,S
2017-07-17,2017-07-21T00:00:00+08:00,21/07/2017,Friday,25,33,60,95,Afternoon thundery showers.,Thundery Showers,10,20,S
2017-07-18,2017-07-19T00:00:00+08:00,19/07/2017,Wednesday,25,33,55,95,Late afternoon thundery showers.,Thundery Showers,10,20,SSE
2017-07-18,2017-07-20T00:00:00+08:00,20/07/2017,Thursday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,10,20,S
2017-07-18,2017-07-21T00:00:00+08:00,21/07/2017,Friday,25,33,55,95,Afternoon thundery showers.,Thundery Showers,10,25,SSE
2017-07-18,2017-07-22T00:00:00+08:00,22/07/2017,Saturday,25,33,55,95,Afternoon thundery showers.,Thundery Showers,10,25,SSE
2017-07-19,2017-07-20T00:00:00+08:00,20/07/2017,Thursday,25,33,60,95,Afternoon showers.,Showers,10,20,S
2017-07-19,2017-07-21T00:00:00+08:00,21/07/2017,Friday,26,33,60,95,Afternoon showers.,Showers,10,25,SSE
2017-07-19,2017-07-22T00:00:00+08:00,22/07/2017,Saturday,26,33,55,90,Fair.,Fair (Day),10,25,SSE
2017-07-19,2017-07-23T00:00:00+08:00,23/07/2017,Sunday,26,33,55,90,Fair.,Fair (Day),10,25,SSE
2017-07-20,2017-07-21T00:00:00+08:00,21/07/2017,Friday,25,33,55,95,Partly cloudy,Partly Cloudy (Day),10,20,S
2017-07-20,2017-07-22T00:00:00+08:00,22/07/2017,Saturday,25,33,55,95,Fair.,Fair (Day),10,25,SSE
2017-07-20,2017-07-23T00:00:00+08:00,23/07/2017,Sunday,26,34,55,90,Fair.,Fair (Day),10,25,SSE
2017-07-20,2017-07-24T00:00:00+08:00,24/07/2017,Monday,26,34,55,90,Fair.,Fair (Day),10,25,S
2017-07-21,2017-07-22T00:00:00+08:00,22/07/2017,Saturday,26,34,55,95,Fair and warm.,Fair & Warm,10,25,SSE
2017-07-21,2017-07-23T00:00:00+08:00,23/07/2017,Sunday,26,34,55,95,Fair and warm.,Fair & Warm,10,20,SSE
2017-07-21,2017-07-24T00:00:00+08:00,24/07/2017,Monday,26,34,55,95,Fair and warm.,Fair & Warm,10,20,S
2017-07-21,2017-07-25T00:00:00+08:00,25/07/2017,Tuesday,26,33,55,95,Partly cloudy.,Partly Cloudy (Day),10,25,S
2017-07-22,2017-07-23T00:00:00+08:00,23/07/2017,Sunday,26,34,55,90,Fair and warm.,Fair & Warm,10,20,SSE
2017-07-22,2017-07-24T00:00:00+08:00,24/07/2017,Monday,26,34,55,95,Fair and warm.,Fair & Warm,10,20,S
2017-07-22,2017-07-25T00:00:00+08:00,25/07/2017,Tuesday,26,33,55,95,Partly cloudy,Partly Cloudy (Day),15,25,S
2017-07-22,2017-07-26T00:00:00+08:00,26/07/2017,Wednesday,25,33,60,95,Afternoon showers,Showers,15,30,SSE
2017-07-23,2017-07-24T00:00:00+08:00,24/07/2017,Monday,26,34,55,90,Fair and warm.,Fair & Warm,10,25,S
2017-07-23,2017-07-25T00:00:00+08:00,25/07/2017,Tuesday,26,33,55,95,Partly cloudy.,Partly Cloudy (Day),10,30,SSE
2017-07-23,2017-07-26T00:00:00+08:00,26/07/2017,Wednesday,26,33,55,95,Partly cloudy.,Partly Cloudy (Day),15,30,SSE
2017-07-23,2017-07-27T00:00:00+08:00,27/07/2017,Thursday,25,33,60,95,Late morning and early afternoon showers.,Showers,10,30,SSE
2017-07-24,2017-07-25T00:00:00+08:00,25/07/2017,Tuesday,26,34,55,90,Partly cloudy.,Partly Cloudy (Day),15,25,SSE
2017-07-24,2017-07-26T00:00:00+08:00,26/07/2017,Wednesday,26,33,55,95,Partly cloudy.,Partly Cloudy (Day),20,30,SSE
2017-07-24,2017-07-27T00:00:00+08:00,27/07/2017,Thursday,26,34,60,90,Fair.,Fair (Day),15,25,S
2017-07-24,2017-07-28T00:00:00+08:00,28/07/2017,Friday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2017-07-25,2017-07-26T00:00:00+08:00,26/07/2017,Wednesday,25,33,60,95,Late morning and early afternoon showers.,Showers,15,30,S
2017-07-25,2017-07-27T00:00:00+08:00,27/07/2017,Thursday,26,33,55,95,Partly cloudy.,Partly Cloudy (Day),15,30,SSE
2017-07-25,2017-07-28T00:00:00+08:00,28/07/2017,Friday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-25,2017-07-29T00:00:00+08:00,29/07/2017,Saturday,25,33,60,95,Late morning and early afternoon showers.,Showers,10,20,S
2017-07-26,2017-07-27T00:00:00+08:00,27/07/2017,Thursday,26,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSE
2017-07-26,2017-07-28T00:00:00+08:00,28/07/2017,Friday,25,33,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-26,2017-07-29T00:00:00+08:00,29/07/2017,Saturday,26,33,60,95,Late morning and early afternoon showers.,Showers,10,20,SSW
2017-07-26,2017-07-30T00:00:00+08:00,30/07/2017,Sunday,26,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2017-07-27,2017-07-28T00:00:00+08:00,28/07/2017,Friday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-27,2017-07-29T00:00:00+08:00,29/07/2017,Saturday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-27,2017-07-30T00:00:00+08:00,30/07/2017,Sunday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2017-07-27,2017-07-31T00:00:00+08:00,31/07/2017,Monday,25,33,60,95,Morning thundery showers.,Thundery Showers,10,30,S
2017-07-28,2017-07-29T00:00:00+08:00,29/07/2017,Saturday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-28,2017-07-30T00:00:00+08:00,30/07/2017,Sunday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-28,2017-07-31T00:00:00+08:00,31/07/2017,Monday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,30,S
2017-07-28,2017-08-01T00:00:00+08:00,01/08/2017,Tuesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,30,SSE
2017-07-29,2017-07-30T00:00:00+08:00,30/07/2017,Sunday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2017-07-29,2017-07-31T00:00:00+08:00,31/07/2017,Monday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,30,S
2017-07-29,2017-08-01T00:00:00+08:00,01/08/2017,Tuesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,30,SSE
2017-07-29,2017-08-02T00:00:00+08:00,02/08/2017,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSE
2017-07-30,2017-07-31T00:00:00+08:00,31/07/2017,Monday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,S
2017-07-30,2017-08-01T00:00:00+08:00,01/08/2017,Tuesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,S
2017-07-30,2017-08-02T00:00:00+08:00,02/08/2017,Wednesday,25,32,60,95,Morning thundery showers.,Thundery Showers,15,30,SSE
