Date,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
29/2/2020,0,0,0,0,29.3,34.2,26.1,6.1,29.5
1/3/2020,0,0,0,0,29.1,35.3,26.1,5,24.8
2/3/2020,0,0,0,0,29.1,33.8,26.1,5.4,24.8
3/3/2020,0,0,0,0,29.3,34.1,26.8,6.5,30.2
4/3/2020,4.6,4.6,4.6,4.6,28.8,34.1,25.4,6.1,33.5
5/3/2020,0,0,0,0,28.1,30.5,27.1,5.8,24.5
6/3/2020,1.2,1.2,1.2,1.2,28.4,32,26,4.3,16.9
7/3/2020,16.6,13.8,16.2,16.4,28.1,32.2,24.8,5,28.1
8/3/2020,0,0,0,0,28.4,31.7,26.3,4.7,19.1
9/3/2020,0,0,0,0,28.5,32.2,25.8,5.4,20.5
10/3/2020,0,0,0,0,29.1,33.1,26.6,6.1,27.7
11/3/2020,0,0,0,0,29.4,33,27.3,5,20.5
12/3/2020,0,0,0,0,29.6,34.5,26.7,5,25.9
13/3/2020,0,0,0,0,29.3,32.2,26.8,7.6,30.6
14/3/2020,0,0,0,0,29.6,33.9,27.4,6.5,27.7
15/3/2020,0,0,0,0,29.9,34.1,27.5,6.8,31
16/3/2020,1.2,1.2,1.2,1.2,29.4,33.4,27.7,6.1,32.4
17/3/2020,0,0,0,0,29.8,34.3,26.9,5.8,29.9
18/3/2020,18.2,12,12.2,16.2,28.5,34,24.9,5.4,25.6
19/3/2020,0,0,0,0,28.7,33.5,26.6,5.4,23
20/3/2020,0,0,0,0,28.6,33.5,26.7,6.1,27.4
21/3/2020,1.4,1.4,1.4,1.4,28.6,32.9,26.5,5.4,27
22/3/2020,13.6,7.4,11.8,13.6,27.9,32.3,24.8,5.4,28.1
23/3/2020,3.8,3.8,3.8,3.8,26.9,29.8,25.2,4,30.2
24/3/2020,0.8,0.8,0.8,0.8,28.4,33,25.5,5,31.7
25/3/2020,0,0,0,0,29,34.2,26.1,5.8,29.5
26/3/2020,0,0,0,0,29.7,33.8,27.3,6.5,31.3
27/3/2020,8,6.4,8,8,28.7,31.9,26.1,5.4,31.7
28/3/2020,0,0,0,0,29,32.5,26.5,6.1,29.5
29/3/2020,0,0,0,0,29.8,35.2,27.2,5.4,24.8
30/3/2020,0,0,0,0,29.5,33.8,26.8,5.4,22.3
31/3/2020,0,0,0,0,29.6,33.1,27.7,6.8,26.6
1/4/2020,0,0,0,0,29.5,33.5,26.6,6.6,25.9
2/4/2020,0,0,0,0,29.5,33.5,27.5,5.6,30.9
3/4/2020,4.8,2.8,2.8,4.2,28.7,32.6,24.9,5.1,50.7
4/4/2020,0,0,0,0,29.7,33.7,27.2,6.1,34.3
5/4/2020,4,4,4,4,29.3,33.3,26.9,4.8,28.5
6/4/2020,112.8,48.6,77.2,100.6,27.8,33.1,22.8,3.5,25.6
7/4/2020,21.6,9,14.4,15.4,27,31.1,23.8,4.8,32.4
8/4/2020,0,0,0,0,28.9,32.4,26.5,5,24.4
9/4/2020,0,0,0,0,29.5,33.6,26.4,6.2,29.8
10/4/2020,0,0,0,0,29.1,33.2,26.3,6.1,25.6
11/4/2020,0,0,0,0,29.1,33.1,27.6,5.8,29.1
12/4/2020,0,0,0,0,29.7,34.1,27.5,4.5,21.3
13/4/2020,21.2,9.4,16.4,18.6,28.5,33.4,25.5,4,33.2
14/4/2020,0,0,0,0,29.7,33.3,27.4,6.1,28.9
15/4/2020,0,0,0,0,30,33.8,27.4,5.7,28.9
16/4/2020,0.2,0.2,0.2,0.2,29.5,33.6,27.5,7.1,30.9
17/4/2020,0,0,0,0,29.4,33.9,27.3,5.7,29.4
18/4/2020,0,0,0,0,29.7,32.8,27.2,6.8,35.9
19/4/2020,0,0,0,0,30.1,32.8,27.8,7.9,34.6
20/4/2020,0,0,0,0,30.1,33.9,28,8.3,33.5
21/4/2020,0,0,0,0,29.8,33.3,27.6,5.6,25.9
22/4/2020,0,0,0,0,30.6,34.8,28.2,4.8,30.6
23/4/2020,0,0,0,0,29.1,34.3,26.5,4.9,25.9
24/4/2020,0,0,0,0,27.7,32.5,23.5,3.5,37.8
25/4/2020,0,0,0,0,27.6,33.5,25,3.2,29.1
26/4/2020,0,0,0,0,28,31,26.3,4.3,17.6
27/4/2020,0,0,0,0,29,33.8,24.9,5.6,33.5
28/4/2020,0,0,0,0,28.8,31.7,26.9,5.4,25.6
29/4/2020,0,0,0,0,0,31.3,23.8,4.3,29.8
30/4/2020,0,0,0,0,0,33.6,24.4,4.5,27.8
1/5/2020,0,0,0,0,28.7,32.9,26,4.5,21.7
2/5/2020,0,0,0,0,30.4,33.6,28.2,4.9,19.1
3/5/2020,0,0,0,0,28.6,31.1,24.8,5.8,38.9
4/5/2020,0,0,0,0,29.9,33.8,27.8,6.1,22.4
5/5/2020,0,0,0,0,29.2,32.3,25.3,7,31.3
6/5/2020,0,0,0,0,30.2,34.1,28.4,7.8,22.6
7/5/2020,0,0,0,0,29.5,31.8,28.1,7.5,27
8/5/2020,0,0,0,0,28.7,32.5,25.4,6.6,36.3
9/5/2020,0,0,0,0,30,33,28.9,8,25.9
10/5/2020,0,0,0,0,28.1,31,24.8,5.3,39.6
11/5/2020,0,0,0,0,29.3,32.8,27.6,4.8,29.8
12/5/2020,0,0,0,0,29.9,32.9,28.1,7.2,22.4
13/5/2020,0,0,0,0,29.8,33.8,28.3,5.3,30.2
14/5/2020,0,0,0,0,28,32.4,24.3,6.3,46.1
15/5/2020,0,0,0,0,29.6,31.7,28.1,5.5,21.3
16/5/2020,0,0,0,0,29.3,33.9,24.5,6.1,25.2
17/5/2020,0,0,0,0,29.7,33.3,25.6,5.1,29.4
18/5/2020,0,0,0,0,28.9,33.8,23.3,3.9,28.9
19/5/2020,0,0,0,0,28.7,32.7,24.6,4.2,18.7
20/5/2020,0,0,0,0,30.1,33.4,28.3,5.1,17.2
21/5/2020,0,0,0,0,29.8,34.2,27.9,5.4,29.4
22/5/2020,0,0,0,0,28.6,33.4,26.1,4.6,31.7
23/5/2020,0,0,0,0,29.4,34.9,28,4.6,20.2
24/5/2020,0,0,0,0,29.3,32.2,27.5,5.6,25.9
25/5/2020,0,0,0,0,29.2,32.4,27.9,3.9,20.6
26/5/2020,0,0,0,0,29.1,32,27.1,4.3,21.3
27/5/2020,0,0,0,0,28.1,32.5,25,6.9,38.5
28/5/2020,0,0,0,0,29.3,32.1,27.9,6,25.6
29/5/2020,14.2,0.2,11.6,10,28.6,33.2,27.4,7.9,37.4
30/5/2020,0.6,7.4,4,0.2,28.1,32.5,25.6,6.1,24.1
31/5/2020,5.6,14.4,7.6,21.4,28.3,31,26.5,4.1,26.6
1/6/2020,0.2,0,0,0,29.8,33.5,28,4.6,18.3
2/6/2020,0,0,0,0,29.9,33.4,28,6.9,24.8
3/6/2020,0,0,0,0,30,33.4,28.4,7.5,28.9
4/6/2020,2,1,1,3.2,29.2,31.1,26.2,5,25.2
5/6/2020,2.8,2.2,9.4,0.2,28.8,32.9,27.8,5.4,20.9
6/6/2020,3.2,18.8,42.2,19.6,29.3,29.5,24.8,5.4,18
7/6/2020,37.4,3,2.8,0.2,29,30.3,24.6,8,49.7
8/6/2020,2.2,4.8,2.6,3,27.8,28.4,24.4,6.3,35
9/6/2020,45,20,8,2.8,27.3,31.9,24,3.2,37.4
10/6/2020,0.2,0.4,5,11.6,28.1,33.5,25.9,4.7,28.4
11/6/2020,22.6,15,3.6,1.2,27.9,28.6,26.5,4.6,30.6
12/6/2020,3.6,2.4,3.4,3.6,28.8,31.2,26.5,4.9,20.9
13/6/2020,29,14.2,20.4,22.4,26.4,28.1,24,5.9,29.8
14/6/2020,0,0,0,0,28.6,32.6,26.2,5.8,22
15/6/2020,0,0,0,0,29.7,32.4,28,6.3,29.4
16/6/2020,5.8,1.6,2.4,2.6,28,31.5,25.1,3.9,30.9
17/6/2020,31.2,15.4,23.4,29.8,26.9,29.1,24.2,3.9,26.7
18/6/2020,5.8,3.4,3.6,4.8,27.7,29.9,25.1,4.7,24.4
19/6/2020,2.8,3.6,4.6,5.8,28,30.7,25,6.7,21.3
20/6/2020,33.6,13.4,14,20.6,26.8,29,24,5.7,36.3
21/6/2020,52.6,18,24.8,30.6,26.4,27.8,23.7,5.5,35.2
22/6/2020,31,13.8,24,29.2,27.5,29.9,23.8,5.6,35.9
23/6/2020,75,18.2,32.2,39.2,0,0,0,5.4,26.6
24/6/2020,12.2,1.2,0.6,0.4,29.2,32.8,25.8,6,27.4
25/6/2020,0,0,0,0,28.3,31.5,26.2,5.8,20.2
26/6/2020,0,0,0,0,28.8,31.4,26.8,5.9,31.7
27/6/2020,0,0,0,0,29.1,31.2,28.1,6.8,25.9
28/6/2020,0,0,0,0,29,31.7,27.6,7.3,28.5
29/6/2020,0,0,0,0,29.4,32.3,27.7,6.8,26.3
30/6/2020,0,0,0,0,29.3,32.3,27.5,7.7,26.3
1/7/2020,0,0,0,0,28.9,31.1,27.6,6.2,25.2
2/7/2020,0,0,0,0,29.1,33.2,27.7,7.8,24.4
3/7/2020,0,0,0,0,29.3,32.4,27.8,7.1,27.8
4/7/2020,33.8,21.4,22.2,22.8,28.3,32.3,23.6,6.8,37.8
5/7/2020,0,0,0,0,28.4,32.3,25.7,5.6,24.4
6/7/2020,0,0,0,0,29.1,32.7,27.4,7.3,25.9
7/7/2020,2.8,2.6,2.6,2.6,27.7,30.4,25.7,5,33.9
8/7/2020,0,0,0,0,27.8,30,26.7,5.4,22
9/7/2020,38.8,18.2,24.6,28.8,26,28.1,24,7.5,31.3
10/7/2020,0,0,0,0,27.4,30.5,25.6,3.5,24.1
11/7/2020,1.2,0.8,1,1,27.7,29.6,25.9,4.5,23
12/7/2020,2.4,2.2,2.2,2.2,28.4,30.9,25.5,5.8,27
13/7/2020,31.6,19.6,23.6,26,26.4,29.3,24.5,7.1,28.9
14/7/2020,0.2,0.2,0.2,0.2,27,27.9,26,6,21.3
15/7/2020,0,0,0,0,27.7,29.9,26.5,6.7,25.9
16/7/2020,5.8,0.6,1.8,3.8,26.5,32.9,25.5,5.7,27.4
17/7/2020,24.8,25.2,3.8,10.5,28.5,33.8,27.6,7.7,25.6
18/7/2020,5.4,5.4,5.4,5.4,27.7,32.1,24.4,4.6,27
19/7/2020,0,0,0,0,28.4,31.7,26.1,5.4,21.3
20/7/2020,0,0,0,0,29,32.8,27.3,6.2,29.1
21/7/2020,0,0,0,0,28.9,31.9,27.2,5.5,27
22/7/2020,0.2,0.2,0.2,0.2,28.4,31.2,27.1,4.1,27.8
23/7/2020,18.4,16,18.2,18.2,27.6,30,22.7,4.9,31.3
24/7/2020,1,0.4,0.6,0.6,27.4,30.1,25.7,4.8,25.9
25/7/2020,21,8.5,9.5,14,26.7,30.5,24.7,4.7,33.9
26/7/2020,5,3,3.5,5,27.3,31.1,24.7,5.6,47.8
27/7/2020,16,5.5,7.5,10.5,27,29.3,24.1,5.5,35.6
28/7/2020,1,0.5,0.5,1,28.1,30.7,26.2,5.7,28.2
29/7/2020,17.5,6,10.5,13.5,26.2,28.6,24.1,4.3,31.3
30/7/2020,0.5,0.5,0.5,0.5,28.2,32.1,25.7,5.4,19.1
31/7/2020,1.5,1.5,1.5,1.5,28.3,30.7,24.9,6.4,27.8
1/8/2020,0.5,0.5,0.5,0.5,28.2,31.4,25.2,6.5,24.4
2/8/2020,0,0,0,0,28.8,31.5,27.2,6.9,24.1
3/8/2020,0,0,0,0,29.1,32.9,27.1,7.2,21.3
4/8/2020,3.4,3,3.4,3.4,27.4,30.1,24,5.9,41.9
5/8/2020,0,0,0,0,28.7,31.5,26.9,6.3,23.3
6/8/2020,0,0,0,0,29,31.5,27.5,4.9,20.6
7/8/2020,0,0,0,0,29.3,33.7,27.2,6.5,27.4
8/8/2020,0,0,0,0,29.7,33.4,27.5,6.3,19.1
9/8/2020,0,0,0,0,29.6,33.6,27.6,5.9,21.7
10/8/2020,0,0,0,0,29.8,33,27.8,7.4,24.4
11/8/2020,0,0,0,0,29.7,32.5,28,6.5,27.4
12/8/2020,0,0,0,0,28.4,31.1,26.2,5.7,33.9
13/8/2020,7.8,3.4,5.8,7.4,28.5,32.4,25.2,6.3,31.3
14/8/2020,36.2,27.6,31.8,32.4,26.5,28.8,23.2,3.7,29.8
15/8/2020,0.4,0.4,0.4,0.4,28.1,31.7,25.3,4.5,23.3
16/8/2020,4.4,4.4,4.4,4.4,27.7,30.1,23.9,6.1,33.2
17/8/2020,18.6,15,17.6,18.6,27.5,31.5,23.1,4.7,29.4
18/8/2020,0,0,0,0,27.5,29.4,26.2,6.1,32.8
19/8/2020,11.2,8.6,11.2,11.2,28.2,31.2,24.5,4.4,33.5
20/8/2020,0.2,0.2,0.2,0.2,28.2,31.6,26.1,5.8,26.3
21/8/2020,0.4,0.2,0.2,0.4,29.3,32.9,27.4,7,22.6
22/8/2020,0.6,0.4,0.4,0.4,27.9,33.2,25.9,5.4,35.2
23/8/2020,19.4,9,10.4,14.6,25.8,28.7,23.2,4.1,39.6
24/8/2020,4.2,4.2,4.2,4.2,28.2,33,25.3,5.2,31.7
25/8/2020,0.2,0.2,0.2,0.2,27.8,31.2,26.2,6,39.3
26/8/2020,3,1.8,2.8,3,26.9,30.3,25.3,8,34.3
27/8/2020,0,0,0,0,27.7,30.6,26,6.1,30.6
28/8/2020,0,0,0,0,28.8,32,26.9,7,26.3
29/8/2020,13.2,4,6,10.4,26.8,29.3,25.1,4.8,32
30/8/2020,0.8,0.8,0.8,0.8,28.2,32.9,25.8,5.7,32
31/8/2020,0,0,0,0,29,32,27,6.4,30.9
1/9/2020,0,0,0,0,28.5,32,27,5.9,37
2/9/2020,0,0,0,0,28.5,31.2,27.3,6.1,27.4
3/9/2020,12.8,8.2,10.6,10.8,27,29.7,24.9,3.9,28.9
4/9/2020,15.8,7.4,12.6,15.2,27.2,29.9,25.9,4,27
5/9/2020,30.8,5.4,8,12.4,25.7,27.3,24.4,5.3,28.5
6/9/2020,5.4,4.2,5,5.2,26.8,31,24.4,4.9,22.4
7/9/2020,0,0,0,0,28.4,32.6,25.7,6,29.4
8/9/2020,1.6,1.6,1.6,1.6,27.9,32,25.8,6,30.9
9/9/2020,0,0,0,0,28.2,32.1,26.6,4.8,33.2
10/9/2020,4,1.6,2.4,3.2,27.4,29.8,24,5.2,27.4
11/9/2020,27.2,16.4,17.8,23.8,27.4,30.8,23.5,6.9,37
12/9/2020,10.6,3.2,3.2,4.8,26.1,29.2,23.4,5.3,31.7
13/9/2020,59.8,24.4,34.8,38.8,25,27.2,23.1,4.5,34.6
14/9/2020,8.8,4,6.2,8.6,25.8,29.3,24.1,4.2,35
15/9/2020,0,0,0,0,27.8,30.6,25.7,5.2,20.9
16/9/2020,14.6,6.8,9,11.2,26.7,29.9,22.2,6.4,47.2
17/9/2020,0.2,0.2,0.2,0.2,27.9,32.4,26,5.9,35.6
18/9/2020,0.2,0.4,0.4,0.4,28.6,32.3,25.5,6.5,26.7
19/9/2020,1.6,1,1,1,28.1,32.8,24.6,6.5,34.3
20/9/2020,0,0,0,0,29.2,33,27.5,4.5,18
21/9/2020,40.2,30.2,37,37.6,26.1,28.5,23.3,5.5,25.9
22/9/2020,0,0,0,0,27.8,30.7,26,7,22
23/9/2020,0,0,0,0,28.8,32,27,4.8,22
24/9/2020,5.8,5.8,5.8,5.8,28.2,31.2,24.6,5.9,31.3
25/9/2020,6.2,5.6,6.2,6.2,28.8,32.8,24.2,4,29.1
26/9/2020,39,14.6,18,20.4,25.9,28.9,23.2,7,28.2
27/9/2020,4,1.8,2.6,5.2,26.6,28.1,23.6,7.3,27.8
28/9/2020,0,0,0,0,28.5,32.2,27.2,5.9,28.5
29/9/2020,10.6,10.6,10.6,10.6,27,29,23.3,4.8,29.8
30/9/2020,3.6,2.4,3.6,3.6,28.1,33.8,26,5.5,32.8
1/10/2020,8,4.4,5,5.2,26.5,29.7,24.4,3.5,21.7
2/10/2020,6,4.8,6,6,27.7,30.9,24.1,6.2,28.9
3/10/2020,3,2.2,6.6,8.2,27.4,30.3,24,8,33.5
4/10/2020,0,0,0,0,28.6,30.3,27.6,5.4,20.6
5/10/2020,0,0,0,0,28.7,31.8,26.9,4.1,16.5
6/10/2020,0,0,0,0,28.4,30.5,26.9,6.1,26.7
7/10/2020,1,0.6,0.6,0.6,28.2,32.3,25.3,6.2,39.6
8/10/2020,38.2,13.8,14.2,16.8,27.1,31.3,24.1,7.1,41.1
9/10/2020,0,0,0,0,27.9,29.4,26.5,6.7,27.8
10/10/2020,5.6,2.2,3.6,5.2,27.6,29.3,24.3,5.6,46.5
11/10/2020,7.6,7,7,7,27.5,30.3,24,8,46.5
12/10/2020,0,0,0,0,28.4,31.1,27.1,9.4,32.8
13/10/2020,0,0,0,0,29,32.1,27.4,6.1,22.6
14/10/2020,0,0,0,0,28.9,31.4,26.1,6.1,28.5
15/10/2020,0.4,0.4,0.4,0.4,28.6,32.2,25.8,7.3,32.8
16/10/2020,2,1.8,1.8,1.8,28.8,33.1,25.2,6.1,36.7
17/10/2020,0,0,0,0,29.5,33.6,27.3,5.8,23.3
18/10/2020,1.4,0.8,0.8,1,28.1,31.9,24.3,4.5,41.9
19/10/2020,0,0,0,0,28.3,31.8,25.5,6.8,25.2
20/10/2020,0.2,0.2,0.2,0.2,28.1,30.3,26.6,4.1,23.7
21/10/2020,2.2,1.6,2.2,2.2,28.8,33.1,25.4,5.2,24.8
22/10/2020,10.2,4.6,8,9.2,27.5,31.3,23.7,7.7,39.6
23/10/2020,0.6,0.6,0.6,0.6,28.9,31.8,27,5,18.3
24/10/2020,0.4,0.4,0.6,0.6,28,30.1,25.6,4,16.9
25/10/2020,0.4,0.4,0.4,0.4,28.7,32.5,24.6,6.2,45.4
26/10/2020,64.4,46.8,58.8,59.6,27.2,29.2,23.2,4.3,40.7
27/10/2020,0,0,0,0,29.5,33.5,26.9,5.7,27.4
28/10/2020,2.2,2.2,2.2,2.2,27.7,29,25.2,3.3,18.7
29/10/2020,0,0,0,0,28.2,31.5,26.3,5.6,25.6
30/10/2020,0,0,0,0,28.6,32.1,26.1,4.6,19.1
31/10/2020,35.8,25.2,33.4,34.8,27.6,32.4,23.5,4.4,34.3
1/11/2020,0,0,0,0,28.3,31.7,25.4,6.5,27.8
2/11/2020,10.4,10,10,10.4,27.6,33.8,24.3,4.4,30.9
3/11/2020,0.2,0.2,0.2,0.2,27.6,29.7,26,4.1,18
4/11/2020,13.4,3.4,3.4,6,26.1,28.5,23.5,3.1,34.3
5/11/2020,0,0,0,0,28.1,32.2,25.2,4.3,17.6
6/11/2020,0,0,0,0,28.9,32.1,26.6,4.8,17.2
7/11/2020,27,14.2,19.6,20,26,28.4,23,3.6,37.8
8/11/2020,3.2,1.4,2.4,2.4,26.9,30.2,24.3,4.7,27.8
9/11/2020,8.8,8,8.2,8.2,27,29.4,24.3,4.6,34.6
10/11/2020,5.8,5,5.6,5.6,27.4,29.9,24,4.4,29.1
11/11/2020,0,0,0,0,28.7,31.9,26.1,4.8,20.9
12/11/2020,0,0,0,0,29.6,34.5,27.5,6.3,28.5
13/11/2020,0,0,0,0,29.7,33.5,26.9,5.4,27.8
14/11/2020,0,0,0,0,29.1,32.3,27.3,4.5,20.6
15/11/2020,6.4,2.6,3.8,4.6,27.7,32.4,24.6,6.1,35.9
16/11/2020,7,2.2,4.2,6,28.4,33,24.8,5,27.8
17/11/2020,0,0,0,0,28.2,33.3,26.6,4.3,23.7
18/11/2020,0,0,0,0,28.8,32.1,25.7,4.2,16.1
19/11/2020,4.4,1.8,3,3,27.8,32.2,25.7,3.4,19.4
20/11/2020,11.4,10.6,10.6,10.6,28,32.1,25.9,3.8,32.4
21/11/2020,41.6,18.8,25.8,37.2,26.9,31.9,24,4.6,23.7
22/11/2020,19.8,14,15.6,17.6,26.5,32,23.8,4.4,32
23/11/2020,22.8,15.4,18.4,19.2,25.9,30.1,23.6,4,32.4
24/11/2020,0.4,0.4,0.4,0.4,26.4,29.9,24.9,4.1,16.1
25/11/2020,0,0,0,0,27,31.5,25.1,4,17.6
26/11/2020,1.8,0.8,1.2,1.8,26.5,27.8,25.8,3.4,13.7
27/11/2020,1,1,1,1,27.5,30.9,25.4,4.4,23.7
28/11/2020,4.2,2.2,3.4,3.8,26.8,29.9,24,3.6,18.3
29/11/2020,0,0,0,0,28.2,32.1,25.7,4.1,18
30/11/2020,24.6,21.4,23.4,24.6,27.5,32.6,24.4,3.8,28.2
1/12/2020,0,0,0,0,30.6,0,0,4.1,22.4
2/12/2020,10.4,7.4,10.4,10.4,29.2,38,23.4,4,37.4
3/12/2020,8.6,8.4,8.6,8.6,28.1,38,25.3,4.1,23.3
4/12/2020,43.6,28.4,36.2,42,26.7,32.5,24,4.9,39.6
5/12/2020,7.8,5.2,7.6,7.8,27.3,32.8,24.8,5.5,36.3
6/12/2020,46.4,35.8,46,46.4,27.9,33.7,23,6.5,35.6
7/12/2020,23.4,12.4,21.8,23.2,27.7,33.5,24.4,5.6,33.2
8/12/2020,6.6,5,6.4,6.6,28.5,34.2,25.8,5.7,26.7
9/12/2020,2.6,1.2,1.6,2.6,28.1,33.8,25.6,4.4,26.3
10/12/2020,2.6,2.6,2.6,2.6,27.6,33.1,26,4.7,31.7
11/12/2020,0,0,0,0,28.5,32.5,25,6,29.4
12/12/2020,5.2,4.4,4.4,4.4,27.3,32.2,24.1,5.4,26.3
13/12/2020,1,0.6,0.8,1,27.5,32.1,24.6,5.6,25.2
14/12/2020,12.8,4.8,6,8,26.9,32,24.2,4.5,21.7
15/12/2020,16.6,10.4,15.6,16.2,26.4,32.5,24.1,4.2,25.2
16/12/2020,0,0,0,0,25.8,30.4,24.4,3.2,25.9
17/12/2020,8.8,6,7.6,8.6,26.2,31.6,24.2,3.5,33.9
18/12/2020,1.6,1.6,1.6,1.6,25.8,27.4,23.6,5.2,32
19/12/2020,0,0,0,0,26.9,30.6,24.4,5.4,22.6
20/12/2020,9.4,5.2,5.2,8.8,26.9,32.2,25.2,4.7,22.6
21/12/2020,0,0,0,0,27.1,31.1,25.2,3.9,19.4
22/12/2020,15.4,11.4,15,15.4,27.3,33.3,24.5,4.5,22.6
23/12/2020,0,0,0,0,27.9,31.4,25.2,4.7,19.8
24/12/2020,0,0,0,0,27.3,29.8,26.2,4,17.2
25/12/2020,0,0,0,0,28.1,31.7,26.1,5.4,24.4
26/12/2020,5.6,4.2,4.8,5,27.8,32.2,24.1,6.1,30.9
27/12/2020,22.6,12,19.8,21.4,26.8,31.2,24.6,4.4,25.2
28/12/2020,0,0,0,0,28,32.7,25.8,5,27
29/12/2020,7.6,7.4,7.6,7.6,27,30.5,24.4,4.1,21.7
30/12/2020,24.8,20.8,22.8,23.2,27.2,32.4,24.5,4.1,33.5
31/12/2020,28.6,23.4,25.8,26.6,26.5,32.4,22,4.5,23.3
1/1/2021,76.8,15,21.8,32.4,24.3,26.5,22.1,5.4,36.3
2/1/2021,117,10.2,17.6,32.4,23.3,26,22,5.6,33.9
3/1/2021,0,0,0,0,26.4,29.5,24,3.8,23.7
4/1/2021,0,0,0,0,27,31.4,25.3,4.4,24.8
5/1/2021,0,0,0,0,26.6,29.9,23.9,5.4,26.3
6/1/2021,0,0,0,0,25.5,28.2,24.7,4.5,24.4
7/1/2021,0,0,0,0,25.9,28.4,23.8,4.9,33.5
8/1/2021,0,0,0,0,25.2,29.7,23.8,4.9,28.2
9/1/2021,0,0,0,0,25.5,29.3,23.4,6.1,34.6
10/1/2021,0,0,0,0,25.6,28.3,23.7,5.7,30.9
11/1/2021,0,0,0,0,26.3,30,24,4.6,29.4
12/1/2021,0,0,0,0,27.3,31.3,24.7,5.5,23.3
13/1/2021,0,0,0,0,27.5,31.2,25.3,5.2,24.4
14/1/2021,0,0,0,0,27.8,32,25.6,6.8,38.5
15/1/2021,0,0,0,0,26.9,29.8,25.4,8.3,43.2
16/1/2021,16.8,0.4,2.2,38.8,29.6,34,27.7,6.1,22.7
17/1/2021,14.2,8.4,3,18.6,26.3,32.8,24.8,4.5,27.8
18/1/2021,0.2,3.6,1.8,1.8,29,32,26,8.6,22.3
19/1/2021,29.8,2.8,36.4,3.2,27.9,32.5,24.2,4.7,22.7
20/1/2021,0,0,0,0,27,30.8,24.7,5.3,23.3
21/1/2021,14.8,7,9.4,14.8,26.6,33.2,24.6,5.2,24.4
22/1/2021,0,0,0,0,27,31.5,24.4,4.7,23
23/1/2021,1.2,0.8,0.8,0.8,26.4,31.5,24.8,5.1,25.2
24/1/2021,1,1,1,1,27.1,32.2,24.5,5.2,24.4
25/1/2021,0.2,0.2,0.2,0.2,27.5,32.2,25.5,4.9,22.6
26/1/2021,0,0,0,0,27.6,32.5,25.2,5.2,23
27/1/2021,0,0,0,0,27.5,32,25.1,4.4,23
28/1/2021,4,2,2.8,3.6,26.8,30.8,24.8,5.1,25.6
29/1/2021,0,0,0,0,27.6,32.3,24.8,6.1,35.2
30/1/2021,0,0,0,0,27.7,32.5,25.1,6.4,35.9
31/1/2021,1.6,1.6,1.6,1.6,27.1,31.5,25,5.1,26.7
1/2/2021,0,0,0,0,27.6,31.7,25.5,5.5,26.7
2/2/2021,0,0,0,0,27.9,32,25.8,6.3,32
3/2/2021,0,0,0,0,27.7,31.9,25.6,5.7,25.2
4/2/2021,0,0,0,0,27.7,32.7,25,6.5,35.9
5/2/2021,0,0,0,0,27.8,33.7,24.5,5.5,26.7
6/2/2021,0,0,0,0,28.4,33.6,25.8,6.2,27.8
7/2/2021,0,0,0,0,28.1,33.9,25.3,6.8,29.4
8/2/2021,1.4,1.4,1.4,1.4,28.1,33.1,25.6,6.2,30.2
9/2/2021,0,0,0,0,28,33,25.6,6.1,28.5
10/2/2021,45.2,25,36.8,45.2,27.2,32.2,24.6,5.2,24.1
11/2/2021,38.2,33.8,33.8,38.2,27.2,33.1,24.2,5.7,42
12/2/2021,2.2,2.2,2.2,2.2,27.9,32.6,25.7,5.7,32
13/2/2021,8.4,3.6,5,7.2,27.3,34,25.1,5.2,25.9
14/2/2021,1.2,1.2,1.2,1.2,27.4,31.9,25.4,5.6,27
15/2/2021,0,0,0,0,27.5,32.7,25.2,5.8,29.4
16/2/2021,0,0,0,0,27.5,32.9,24.9,5.7,24.4
17/2/2021,0,0,0,0,27.5,32.2,24.8,5.9,28.5
18/2/2021,0,0,0,0,27.4,32.7,24.3,7.4,36.3
19/2/2021,0,0,0,0,27.4,31.9,25.1,7.1,32.4
20/2/2021,0,0,0,0,27.5,32.9,25.3,6.6,33.2
21/2/2021,0,0,0,0,27.7,33.1,25.1,5.6,26.7
22/2/2021,0,0,0,0,27.8,33.7,25,5.6,28.5
23/2/2021,0,0,0,0,27.4,32,24.8,6.6,27.8
24/2/2021,2.4,2.4,2.4,2.4,26.9,30.9,24.8,5,24.4
25/2/2021,0,0,0,0,0,0,0,5.5,22
26/2/2021,0,0,0,0,28.6,32.7,25.5,5.1,25.6
27/2/2021,0,0,0,0,28.7,33.6,25.8,5.7,24.8
28/2/2021,0,0,0,0,28.5,32.4,26.3,6.9,24.1
1/3/2021,0,0,0,0,28.5,33.2,26.2,7.3,28.5
2/3/2021,0,0,0,0,29.2,33.5,26.4,6,30.6
3/3/2021,0,0,0,0,29.6,35.1,26.6,5.4,26.7
4/3/2021,0,0,0,0,29.4,33.8,26.7,6,27.4
5/3/2021,0,0,0,0,29.2,32.6,27.1,6.9,33.9
6/3/2021,3.2,3.2,3.2,3.2,29.2,34.7,26.4,5.4,29.1
7/3/2021,39.8,13.8,19.6,22.8,26.6,31.5,24.3,4.9,41.1
